Review,Date,Stars
"not user friendly. gotta keep those fees rolling in. you should invest in a great AI, there are many to choose from. customers could speak in plain language and be replied to same way. ""I started a transfer from my checking account to Robinhood service app from within their app. They say ""go to Chase and approve the transfer."" except it's nowhere to be found, your app AI ""can't quite get what you say."" An hour or more later, with the help of the FANTASTIC Google AI, I have checked EVERYTHING. NI",2025-05-18,1
dont change,2025-05-17,1
they keep asking me to change my password.,2025-05-17,1
Still no dark theme support. It's only been a few years...,2025-05-17,1
"haven't once been paid a day or two early since banking with chase. I have friends who bank with chine and get paid Wednesdays, also I dont get paid til mornings friday, anywhere from 8 to 12 afternoon",2025-05-16,1
can't get my card number. Can't update my billing or mailing address.,2025-05-15,1
I can no longer check my balance by swiping without logging in.,2025-05-15,1
"Password reset every time. Chase is much less secure because their password requirements are so bizarre. Adding additional elements or characters risks triggering one of their automatic rejection criteria, and a longer password is less likely to pass their validity test. It's worrisome that they are so out of date on best practices protocol. They're essentially forcing use of a third party password manager or making us write them down.",2025-05-15,1
holding my money hostage,2025-05-15,1
unable to log onto site causing late fee. canceling,2025-05-15,1
I Been Financing A Company Vehicle From CHASE Over 3 Years Now and Not 1 Payment On my Contract Have ever Been Reported to The 3 Major Credit Bureaus🤬‼️As Soon As I Can Get Out of My Shady Deal That Chevron MIAMI LEE In Marietta Placed me In It will Forever be HISTORY With These 2 If Your Going to Screw Over the Customers At Least PROVIDE some Honesty In It Oh and the New Customer Points Were Literally Taken away for Free or Reduced Maintenance Service and Somehow Transferred to my Boyfriend🫡,2025-05-15,1
Overdraft protection DOES NOT protect you from overdraft!!!,2025-05-15,1
"I cant get it to sign me in. they send me no texts, they don't call. I have no way to access my account until I can call them and complain.",2025-05-14,1
"app could be better,it's not sending the verification code to my text messages like it's supposed to",2025-05-14,1
I can't use it. I need my username and password reset and they won't do it. I have tried by phone and in-person.,2025-05-13,1
"Beyond horrible, I might consider closing my CHASE ACCOUNT, I've been told by CHASE that I have to buy a new phone to download and get the new app. I don't think so!!!",2025-05-13,1
Stop changing your stupid app. Its a banking app it doesnt need to look pretty. It needs to function. Stop changing where i need to go to do my usual functions. Leave the UI alone. Add features as needed but the recent change literally made it more difficult and take more steps to do what i previously did with 1 click. What was the purpose? Whos experience is improved with these dumb changes? Literally no ones. Now I cant use my card online and customer service and the fraud department wont help,2025-05-13,1
won't let me log in. tell's me I don't have an account. and I do. when I have it track my account it says I already have an account. 🙄 removing!,2025-05-13,1
very poor 😢,2025-05-13,1
5 minutes of screen time and 1 minute in the background drained more of my battery than any app in one day. some apps I used for hours. Galaxy S25 Ultra,2025-05-13,1
"You can't chat with a human, and there is not a place to search on the app. Not a pleasant customer experience.",2025-05-12,1
the app is crashing when you try to send a zelle,2025-05-12,1
"It's a bit annoying to have to call in to get a code just to combine points onto my Sapphire Reserve card. That is so inconsequential, why are you making it so hard and annoying to do?",2025-05-12,1
they took from my savings and left it on negative when I had money in my checking. I'm switching banks.,2025-05-12,1
Chase continues to send me credit cards in the USPS that I did not order nor am I notified I would be getting them. I have been trying to discuss this with anyone from the Corporate Office but have only been sent form letters defending their actions. I have locked my credit cards with this company and will not be using them any longer because clearly they do not have my best interest in mind. I will take my business to a company that does care about their customers and I suggest you do too.,2025-05-11,1
keep freezing,2025-05-11,1
App is terribly made and the bot never understands anything,2025-05-11,1
not good,2025-05-10,1
good,2025-05-10,1
I saved my password...but it didn't recognize it and I could not enter it...had to do it manually,2025-05-10,1
my account always gets hacked the AAP will not let me in my account it freezes.,2025-05-10,1
The app is annoying. Constantly asking for my fingerprints to login.,2025-05-09,1
"I can't login on my phone or home computer and tech support hasn't fixed the problem in over a week. Support disconnected my accounts from my accounting software and now I can't do my books, personal or for my small business.",2025-05-09,1
everything i do a mobile deposit they put a 10 day hold on my money. this is the worst bank ever I am canceling my bank accounts,2025-05-08,1
terrible bank!,2025-05-08,1
DO NOT BANK WITH THIS EVIL BANK!!!! THEY WILL CLOSE YOUR BANK IF YOU TRAVEL!!! THEY WILL KEEP YOU STRANDED AND TAKE ALL YOUR MONEY!!! THEY'RE AWFUL!!! DO NOT BANK WITH THEM!!!,2025-05-08,1
"By far the worst bank I've ever had. They allow merchants to take money out of your account and then tell you there's nothing that they can do. They also charge you for absolutely everything, from bank statements to stop payments. I now understand why their name is Chase, they chase money. I wouldn't recommend this Bank to anyone.",2025-05-08,1
Google should have nothing to do with our banking,2025-05-07,1
"Literally won't allow me to use the card I am approved for. Won't connect to PayPal, won't provide account information, customer service is no help. I literally cannot use my line of credit.",2025-05-07,1
0/5 do not recommend... I cannot get alerts to the phone like I'm supposed to.. so when I'm trying to make a transaction and then send a fraud alert I don't get it.. I've spent 2 hours on the phone with India telling me that they fixed it but there's still no phone number listed and it tells me I have to call in to get the phone number on there. they have no idea what they're doing. their IT department is terrible.. absolutely. do not recommend this to anybody run away ... try Capital One,2025-05-07,1
doesn't let you log ij,2025-05-07,1
Can't figure out how to keep paperless option from popping up. I know the benefits of it but I do not have a printer so I actually do need the paper copies. STOP showing that pop up each and every time I sign in if I already have a preference set. Annoying.,2025-05-06,1
it sucks.,2025-05-06,1
statements are not legible,2025-05-06,1
how is it that is not compatible with my phone how am I supposed to get to my account this is stupid.,2025-05-06,1
I keep making a new password because it doesn't recognize my username either when I input my information it literally shows the same username too,2025-05-06,1
Be careful when you bank with Chase. I had a couple of banking disputes with them about charges on my account. they will do everything in their power to not help you. probably the worst bank you can bank with.,2025-05-05,1
I think this card stinks. my account was under investigation and I thought my account was on automatic pay and the were 2 $40 dollar late fees charged to my account so a total of 80 dollars and they wouldn't take them off,2025-05-05,1
"Demands I must wait for a push-notification from the app itself before I can login normally. The notification never comes in. Ever. Thanks, Chase. SMS correspondence would have been nice but you've just gotta go with the flashiest popular option instead of a practical alternative.",2025-05-05,1
"After the recent update, the UI broke for non default display size(system setting to make icon and text bigger) , click on any credit card and you will see each record stacked weirdly",2025-05-05,1
"We sent a push notification to Android Device This never works, when I login from browser it by default gives me only one option push notification to approve login. I receive all other notifications from Chase both push and SMS. this approve push notification on phone when I login from browser is a completely half-baked or untested feature released to customer. fix it else give me other options to request/approve login from desktop.",2025-05-04,1
"It is messed up. It never accepts passwords, texts codes, or recognizes phone numbers!",2025-05-04,1
Last night I got in trouble because I couldn't pay,2025-05-04,1
a quick deposit outage on a Saturday night?! get it together Chase. you guys suck,2025-05-04,1
Won't work when you actually need it to. not just the app. the bank too.,2025-05-04,1
"it's a web app, with problems",2025-05-03,1
app not works,2025-05-03,1
Terrible,2025-05-03,1
my son's got card got hacked and I cannot stop it from the website. I'm very frustrated,2025-05-02,1
"well, I wish I could give the bank lower than a zero, got scammed by the caller and was told multiple times that I would get my money back... two failed attempts and still no refund... don't use this Bank. you may have lost not just a customer but quite literally hundreds more trust me I'm not stopping there",2025-05-02,1
No way to change your PIN. Way too many ads making it impossible to find what you want. Wire transfer history didn't post for 12 hours... Causing me to wire a client twice.,2025-05-02,1
"Will not stay connected to credit karma every week I get the ""an account has been unlinked please fix it now."" this is getting clvery annoying beings I had my other cards linked and never have to reconnect them",2025-05-02,1
I legit just got the app to pay the car but they always attacking me with these bells and whistles I didn't sign up for,2025-05-02,1
"Idk why, but your stupid app is now not letting zelle money.",2025-05-02,1
Flagged me for fraud 5 times in a row because I move addresses every few months. My account is always restricted even though it doesn't say in the app. Their awful automated system doesn't care about nuance.,2025-05-02,1
I couldn't lock my card,2025-05-02,1
I constantly get an error message and statement that the app is down and unable to log in. The webpage is the same.,2025-05-01,1
I'm trying to accomplish something here and these!!!!!!! pop-ups keep blocking me. Irritating,2025-05-01,1
"Love this bank, the app could use some work. I've stated several times about a glitch with trying to redeem gift cards. The entire gift card section for redeeming points doesn't work. You've updated several times since... the glitch still isn't fixed. My points have been racking up for nearly 6 months now because I can't redeem them. Do you even read these reviews? Hello!? Developers? At least your in person staff are great.",2025-05-01,1
I have not used yet. I just recently updated the app.,2025-04-30,1
"hate this app, couldn't login 🤷‍♂️",2025-04-30,1
"I just got approved for a credit card and wanted to buy a couple of plane tickets the same day but can't. I have to wait a week for the physical card to come from the mail in order to link it to my purchase. I didn't have this problem with my capital one and synchrony cards because i got to use these the same day i opened them. I need the tickets within a week but now i have to wait a week, terrible.",2025-04-30,1
Won't update,2025-04-29,1
they are not Reliable even if you cancel subscriptions. They would let other transactions come out even if you're in a negative,2025-04-29,1
dose not have face I'd for a new phone,2025-04-28,1
"chase has a wildly unreliable overdraft policy, and I can't believe i have to wait until Chase deems my purchase acceptable to buy food",2025-04-28,1
app doesn't work,2025-04-28,1
I'm not impressed with the app and it is confusing to me.,2025-04-28,1
"This app is not good. It will not give you the current balance after each transaction, so you have to guess what your total balance is on your credit card. Look at the BoA app or Capital One app and fix it. I'm not going to use my chase freedom anymore because I can't track my spending.",2025-04-27,1
horrible app. the camera does not work at all and can't log in,2025-04-27,1
Money Market acc sucks It won't let me buy stocks when they surge I couldn't buy 7 stocks when they went up 600 percent I could have made millions,2025-04-27,1
Useless. Cannot verify my identity. Same with the website. Phone support cannot help after 3 months of trying. Find another bank.,2025-04-27,1
1: I really want to know why there's not a actual balance at all times in the credit card transaction screen the same way it is in the checking account display? 2: why is it I can split payments for some credit card purchases and it says it's no fees but then it says it's a one time fee and then it's actually six fees but I can't cancel the split payment through the app but I can start it... these are inconsistencies that seen very manipulative.,2025-04-27,1
can't update this sucks,2025-04-26,1
not compatible with older phones,2025-04-26,1
received error msg,2025-04-26,1
worst !!!,2025-04-26,1
1 start because you keep on asking me to rate,2025-04-26,1
"""I am very disappointed with Chase Bank. I used their credit card only one time to purchase an iPhone, and within just 12 hours, my credit score dropped by 25 points. As soon as I noticed, I immediately paid off the full balance and closed the card permanently. I trusted Chase to protect my credit health, but this experience was very frustrating. I would not recommend their credit cards to anyone who values their credit score and financial stability.After my bad experience i used discover credit",2025-04-25,1
uninstall. it's too risky to do banking on a cell phone.,2025-04-25,1
NOT ONE PERSON UNDERSTANDS HOW TO FIX ANY PROBLEMS ! THEY JUST TRANSFER YOU IN CIRCLES AND THE APP DOESN'T WORK,2025-04-25,1
"Why is this app loading so darn slow?? It's enough that I can't hardly get into my account without trying to get a darn password that I was assigned by Google, but it's giving me error messages and acting all piss-poor!! And it LOADS SLOW??!!!",2025-04-25,1
Now required photo ID to login.,2025-04-25,1
app is no longer compatible with my phone </3,2025-04-24,1
app won't launch,2025-04-24,1
POS bank. These thieves kept my 6k check because I opened a business account incorrectly online instead of in person.,2025-04-24,1
"To whomever works as a developer for this app, please optimize it. If I even use the app for a single minute, it uses an extreme amount of resources and causes my phone to heat up rapidly and significantly. Not a single other app has this effect on my phone. This is ridiculous and needs to be addressed by the devs.",2025-04-24,1
sucks,2025-04-23,1
useless,2025-04-23,1
says my phone not compatible with the chase app. what to I need?,2025-04-22,1
too slow to reflect balances,2025-04-22,1
recurring unnecessary declines which made my life a nightmare!!!!!!!!!,2025-04-22,1
"Terrible app, it doesn't refresh in real time so if you have anything effect your balance you have to completely close and reopen the app, when even smaller banks a refresh option. The biggest kicker is how the lock function for your debit card is literally a lie, it claims it locks it for all new transactions but still lets things you've paid in the past to come through and bills and such. If I want to lock my card it is literally because I want NO transactions at all. many more issues.",2025-04-22,1
"2025_04 Forced update no reason. uninstalled 20240212 Added Bluetooth permissions w/ no clear explanation. 20230908 Forced update. Still same bad practices. Added ""reorder running apps"" permissions. No explanation. 2020_04_28 Forced update for ""minor"" improvements w/ Run on Startup added w/o explanation. 2016_11_04 Concerning when an update is forced w/ a change log saying , ""minor bug fixes."" If a change requires an update to continue using an app that sounds like an undisclosed security issue.",2025-04-22,1
I have to depend on the chase app because I moved and there are no Chase banks in my town. I was a big fan of the app right up until they demanded an update that does not work. I now can't use the app because it is locked up with the update demand. Now that I can not use the app for banking I'm guess I have to open an account with another bank that has locations in my city. It's a shame they make no allowance for users who can not get the update to work. I am now VERY UNHAPPY.,2025-04-22,1
glitch and now lock card isn't working.,2025-04-21,1
Terrible experience w them over denying purchases as I'm on the phone w them verifying it's me and still denied to a place more than 1.5 hrs away. Finally approved and then email denied and rescinded. I have also been trying to complete a legal name change for four months w them and they aren't updating info to enable me to confirm. True incompetence here. 0/0 rating.,2025-04-20,1
don't ever ask me for a review,2025-04-20,1
Google Play interferes each time I want to sign in with stupid pols and doesn't allow me to continue. please do something to block Google do this.,2025-04-20,1
good,2025-04-20,1
"GET RID OF THE FINGERPRINT SIGN IN NAG SCREEN ! I dont use the fingerprint sign in ,I use a password. Too often, when I sign in, I am promted to setup the fingerprint so I can sign in faster next time. I could sign in to my account just fine if they didn't bother me with a nag screen about signing in faster. The fingerprint nag screen needs a 'dont show again' option. This prompt is not helpful it's actually an obstruction.",2025-04-20,1
when you need help no bary want to help me,2025-04-20,1
Cannot redeem Chase ultimate reward. The gift card page is not loading.,2025-04-20,1
DOESN'T HAVE DARK MODE,2025-04-20,1
"not helpful, didn't find or helping the issue. took me somewhere else. too confusing.",2025-04-20,1
Sad,2025-04-20,1
fix your stupid service. I shouldn't have to go to a bank 50 miles away to meet someone i don't even know to count as identification. I answered the my personal questions called multiple times and still my account keeps getting locked from submitting a debit application.,2025-04-19,1
cant lock card,2025-04-19,1
"Current app tells me I need to update but app store has no provision for updating. It apparently believes I have the updated version. Cannot get past the ""you must update... splash screen on app.",2025-04-19,1
it was a joke.,2025-04-19,1
"when you have a panic attack at 3am and try to go through the app for help, good luck! asks if you want to speak to a specialist, say yes, and then ""oh sooooo sorry please call back during business hours."" took me 45 mins to solve MY OWN PROBLEM, call to complain, and get a dismissive documentation of my panic attack. I don't hate the card, but app customer service after banking hours is absolute rhinoceros feces quality service. 2/7 wouldn't recommend",2025-04-19,1
does anyone know where I can complain about their customer service? like a major complaint?,2025-04-19,1
"since the transfer to Fiat to digital. this company has been on high restrict. it's not a bug, it's them bugging out. do anything to wrap for fees",2025-04-19,1
they over paid a check then took my money 3 months later I would put zero stars if I could,2025-04-18,1
"Functionally, this app is fine, but I had to exit out of 5+ pop-ups just to pay my card.",2025-04-18,1
"most recent update locks processor at high utilization, drains battery and causes heat build up... come on chase, you have android customers too...",2025-04-18,1
too many pop-ups,2025-04-18,1
security makes no sense,2025-04-18,1
"If you don't have paperless statements, the app is unusable and has been for years. Any time you login and try to do something, it will ask you to update to paperless, and no matter how many YEARS in a row I select no, it still pops up every single time I login to the app",2025-04-18,1
great,2025-04-18,1
"Stupid pop up overlays to show ""new features"" nobody cares. I just want to check balance and make payment. Quit making simple things overly complex.",2025-04-18,1
the recent update won't let me open the app at all. it crashes every time I try to log in with fingerprint :(,2025-04-18,1
"Garbage just like their website. Finicky, constantly logging me out.",2025-04-18,1
it's always the same with this! I try to sign in with the code given and I'm ALWAYS denied and have to call the snarky customer service you have!,2025-04-18,1
"Every time I go to open my statements to view chase offers the application shuts down and activates my applications from the navigation menu. Thank you, for making me feel like a dumb monkey.",2025-04-17,1
open up my chase mobile so I can see my account i need myzell on,2025-04-17,1
Do not like the upgrade for this app,2025-04-17,1
sucks,2025-04-17,1
deceiving app. they don't honor the reward purchases as stated in their app.,2025-04-17,1
"Chase has become a complete mess for overly strict account security. They make me call customer service and sit on hold EVERY - SINGLE - TIME I log in with a legitimate username/password. It won't send text messages to my phone for 2FA, or when it does, it accepts the code but then says I still have to call customer service anyway. Then I call, get pushed around through various automated systems, none of which provide the service I need, and eventually sit on hold. Chase, you suck.",2025-04-17,1
"getting tired of having to update this every year which takes up even more space that I don't have on my phone, it should be optional.. I don't see any rewards for doing this, it changes nothing",2025-04-17,1
it will not allow me to open the app on my android 4/16/25.,2025-04-17,1
Can't get the update ... now can't re install. Smh Used it for years but now!! Looking for another bank!,2025-04-17,1
"Won't scan the back of my ID so I can't log in. I have a new phone and it wants to confirm my identity and it's not scanning the back of the ID correctly, it won't scan at all.",2025-04-17,1
to get ur app sucks . I am not a computer person . what is a username ?,2025-04-17,1
"My experiences with Chase were 🤨, 😵‍💫 & 🤯. Then, 🤔. Upgraded info. I still sort of wish I hadn't bothered, except for stocks that no one else has. I wouldn't bother to go inside, when you have a ? about your account, & answers by phone are not forthcoming, unless you want to start to feel like you're in a scary movie. REALLY. Jamie Dimon's brilliance is Amazingly Not There, for on-line customers. I've even wondered if they might be passive aggressive over lost fees. Cute company icons.🦚",2025-04-16,1
App doesn't update and I can't get into my account,2025-04-16,1
Sucks,2025-04-16,1
"Worst app ever! Can't 'update' anything. I just want to access my account and can""t.",2025-04-16,1
It doesn't work!,2025-04-16,1
Was told app needed up datind but never complet3d,2025-04-16,1
"I'm trying to use my points to get a gift card and I haven't been able to even view the gift cards. once I click on redeem gift card, the whole app freezes. it's been weeks. please fix!",2025-04-16,1
irratating,2025-04-16,1
I can't sign in,2025-04-16,1
"Now I can't even use my chase app at all because it's not compatible with my phone ,this is wrong !!!!!!!!",2025-04-16,1
ai on fraud awful and waste of time. this bank should compensate their customers when they make mistakes and waste your time. give zero stars if could,2025-04-15,1
inadequate software,2025-04-15,1
I would love to see a MFA implemented correctly somewhere. Chase now only does MFA via their push notifications which don't even work because they can't be bothered to write code correctly. Frustrating and really lowers my overall confidence in chase writing secure and correct applications.,2025-04-15,1
"Watch them like a hawk, in particular, when it comes to their 'partners'. Fictitious charges appear and disappear so many times till you give up checking what is what.",2025-04-15,1
"since recent update, app does not allow to take care of normal transactions forcing agreement with zelle. I do not plan to send or receive from individuals why am I being forced to deal with zelle",2025-04-15,1
not good service,2025-04-14,1
terrible,2025-04-14,1
"I can't download apps, very fastretit",2025-04-14,1
It's horrible! Now I don't have access to my mobile app anymore! Have to drive to a branch and have them straighten this out! 😡😡,2025-04-14,1
stop doing mandatory updates. I should be required to download wherever I am to check my account,2025-04-14,1
TRASH,2025-04-14,1
"""continue or edt"" THERE'S NO EDIT BUTTON.",2025-04-13,1
Worst ever it is saying I'm not even on my phone everything is being sent to someone else's phone,2025-04-13,1
"Only ONE fingerprint sign-in is allowed. E.g. for personal, but not biz account. UPDATE SIZES are unmeritedly LARGE. #sloppycode",2025-04-13,1
Forced updates get 1 star,2025-04-13,1
Why can't I get into my account? Since you have upgraded it without my permission?,2025-04-13,1
bad ..when try to open app it kicks me out.,2025-04-12,1
"can't download app. It says dosen't support my device. It was on my last phone, and this is the same model???",2025-04-12,1
login,2025-04-12,1
I had chase for 4 years i recently closed my account and they are refusing to send me a refund that was processed. I'm getting the run around from them.,2025-04-11,1
"Broken flow to opening a business account, bad/ old phone numbers on FAQ & contacts, now I can't even reach business helpline either. and why can I not make additional payments on the phone for my credit card (principal only) to pay it early? why was the interest saving only and statement balance while editing the payment does not show any balances against each amount you have?? bad POs & designs! total disconnect from the real customers",2025-04-11,1
Chase bank stole 1500.00 from me with zelle they refuse to take responsibility. Now my credit is ruined. I wish nothing but the worst for them.,2025-04-11,1
I DON'T UNDERSTAND IT!!!!,2025-04-11,1
"I can not get into see my account. this pop up saying I need to update, I did but I still get the pop up. It is so frustrating. I hate it.",2025-04-11,1
"4.11.25: Still no DARK MODE? Using newest version as of today. Is it because of The Tariffs?? previously... TECH GLITCH: app icon won't launch (error: ""Permission Denied"" via Android os, 7.0 in my case). I have to find\replace the new icon after updating thru Playstore.) This started recently, maybe July or August this year.",2025-04-11,1
is sucking my phone memory ✋️ stopppppppppppppppp,2025-04-11,1
"Update: Issue still persistent in Pixel 9 Pro. The text appears above the icons in the bottom menu. I own a Pixel 7 Pro, and this issue has persisted since I started using the device. On another note, the budget planning feature is somewhat limited because it doesn’t allow users to create new categories. Additionally, it would be helpful if we could pin this feature to the home page for easier access.",2025-04-11,1
"Self investing on chase is absolutely, 100%, disgusting!! I've been on 3 other platforms and Chase doesn't even compete with the worst one for self investing. How can Chase be so rich from investing but limit us like this!!!!!!!!",2025-04-11,1
ok,2025-04-11,1
Excellent Service,2025-04-11,1
Worst banking app I have ever used.,2025-04-11,1
I don't have constant access to log in and it won't let me check my account without updating the app which is over 300mb for an update? So I can't update it and check my bank info. very inconvenient,2025-04-10,1
"esta institution bancaria me acaba de robar desde el dia 17 de Febrero un monto de 286.06 dollar y hoy 10 de abrir me dan la notificacion de que no me van a depositar de vuelta mi dinero porque dicen que si las transaciones estan pero que no pueden reponer el dinero , tengo todas Las pruebas , ya hable connuna firma de abogados pero dicen que por ese monto nadie se atreve a comenzar un caso en Corte. todo es una mentira un robo de dinero por parte de Chase . les recomiendo busquen otro banco",2025-04-10,1
sucks 👎🏽 . it's very confusing,2025-04-10,1
constantly interfering with what I am doing,2025-04-10,1
"I can't download this app, so now I can't get into my back. I don't want this app!",2025-04-10,1
I can NOT do ANYTHING with this app nomatter what I do. It says the app will download very soon and yet NOTHING is on my Chase account. This is also the same situation I have had on my Duke Energy account,2025-04-10,1
it's not letting me update,2025-04-10,1
this is a pain,2025-04-10,1
"It won't update, I try multiple times now I can't even get to my account 😒",2025-04-10,1
"I now can't get my information due to the app wanting to update, yet there is no way for me to do this with our deleting the app and re installing, therefore I will no longer keep it!",2025-04-10,1
why can't you just leave it alone? stop messing with the site. I don't need updates every 5 minutes.,2025-04-10,1
👍,2025-04-10,1
don't like it,2025-04-10,1
Chase business hasn't been working for months. Haven't been able to get into my account via app or website because it says they're having issues. Personal account still works. business account still doesn't work.... very frustrating,2025-04-10,1
I updated this app in March 2025. It should not need to be updated less than a month later. It is also requiring that I delete other apps.,2025-04-10,1
no good,2025-04-10,1
sucked,2025-04-10,1
"awful experience. it doesn't update, I know have no access to my account. chase fees are horrendous and the customer service is lacking, one can't hardly understand the Indian representatives",2025-04-10,1
"All these constant and excessive updates with very little difference is just a waste of time and eats up all my megabytes. ALSO MORE IS NOT ALWAYS BETTER, SOMETIMES ITS JUST MORE! TOO MUCH! OVERCOOKED! TOO MUCH MAKE UP! TOO MANY ACCESSORIES! WEIGHTED DOWN! when you go to look at your account there's an update to delay your transaction.",2025-04-09,1
I can't unlock my card!,2025-04-09,1
the worst,2025-04-08,1
Do not ever show Items charged to Amazon Ever so hard to code without descriptions etc TV computer black shirt Vacuum Sweeper or something Have code a million purchase un descrined all other cards describe what you have purchased yikes This nightmare for coding properly 😭,2025-04-08,1
can't access my gift cards from my rewards on any of my credit cards,2025-04-08,1
the worst customer service in the world,2025-04-08,1
"I have an Android and this app wouldn't work on it. Every time I tried opening the app all I got was the Chase logo. I've uninstalled & reinstalled multiple times and nothing has worked. Maybe it's not compatible with my phone, but that shouldn't be the case. I guess I'll keep using the website instead.",2025-04-07,1
"Rewards section of the app take a long time to load, don't always show all, often freezes up or sometimes won't load at all (??)",2025-04-07,1
Doesnt log,2025-04-07,1
"Too many updates are required too often . Your updates are intrusive and take up a lot of mobile storage space. I had to delete a few apps just to accommodate your latest update. I don't understand why Chase needs access to my photos, mic, camera,data, etc, for banking purposes",2025-04-07,1
the app isn't scrolling smoothly anymore. it needs to be updated to have the highest refresh rate because all my other apps and even home page on my phone run super smooth on my y s25 ultra,2025-04-07,1
"Maybe it's great. I wouldn't know since it insists on scanning my ID at login, fails, and doesn't offer any other options for confirming my identity.",2025-04-07,1
want on home screen oo,2025-04-06,1
"App isn't working and there's no way to let them know, you can call the number in the app but they'll say they can't help.",2025-05-24,2
Worst customer service. Tasks requires being repeated and having to call customer service multiple times for the same unresolved issue.,2025-05-23,2
can't use my card,2025-05-23,2
Ads while looking at my past purchases? Are you kidding? I'm dropping this bank.,2025-05-23,2
wants too much info.,2025-05-22,2
"this bank is so corrupt.& greedy btw. if your account is hacked, they will not reimburse. Don't fall for their credit cards! triple interest have a year!! beware !!!",2025-05-22,2
"Never get there credit card, they will reduce your limit without informing you, destroy your credit no matter payment history is 100%, Discover is Best.",2025-05-22,2
the app doesn't allow you to open unless you continuously update it. I don't have time to keep updating my phone space so I can access my money.,2025-05-22,2
too much bs,2025-05-22,2
doesn't work on ule fone,2025-05-22,2
does not open on Android 14,2025-05-21,2
Annoying in your face banners. Chill out Chase!,2025-05-20,2
"Almost every time I try and use the app, it won't let me sign in. Even after I enter my password, have them call me with a code, and then have a picture of my driver's license scanned, it will never confirm I am me. I get the message for me to try again later, only for it to do the same routine. It only let me in when I first started using the app. The app would not let me update any information the few times it granted me access. Not worth the aggravation to use.",2025-05-20,2
fingerprint scanner is not working.,2025-05-20,2
"Where is my refund?! Chase representatives keep telling me different things, my refund is in an email that may or may not actually come from chase, or it's been mailed as a check that never showed up. I asked that it simply be applied to my balance but instead I am told I have to keep waiting for a check supposedly mailed more than a month ago. Chase, you're acting like a scammer. Please help!",2025-05-20,2
"The hardest app I've ever used... if you need Zelle, go somewhere else. doesn't show the whole account number and if your kid lost a card and your trying to replace it, it only shows last 4 of the card number. how do I know the last 4 of a lost card??? I have 3 kids on here. I have to call my wife back home to check the other kids cards so I can do process of elimination. this is so overwhelming annoying and ridiculous. I wish I could give your app a worse rating.",2025-05-20,2
