Review,Date,Stars
"Constantly asks me for verification every time I open the app, and won't let me choose which verification methods I even want to be options. As an expat who can no longer have a US number, I need to rely on family who lives 7 hours behind to give me codes ever time I want to check my account. Allow us to add new devices or remove old ones, and to use email as a verification method and this wouldn't be an issue. What if people lose their phone and don't have another number on file? Come on.",2025-03-27,1
Fraudulent transactions,2025-03-25,1
Installed app. not working,2025-03-21,1
"app not working uninstalled And reinstalled 3 times still not working, might have to switch banks 😡",2025-03-20,1
the app downloads but doesn't open,2025-03-19,1
Sucks 😞 very hard to log in from overseas,2025-03-17,1
I am moving on. I cannot do this anymore. My information is ALWAYS wrong. I HAVE to change it EVERY TIME I LOG IN. I cannot access my account unless I change my password EVERY SINGLE TIME I LOG IN. This is BS.,2025-03-17,1
"worst bank ever,,, I receive a deposit and they deposited it my account,,, thier mobile app said I could transfer 25k a day 50k a month to linked accounts, first time I tried to transfer money they unlinked my account, second time they put an investigation against my deposit,,, it was showing me business limits not personal,,, I gave them all the information,, fraud department sent a letter saying I'm getting a check ,, after it was closed the fraud department went back in and found fraud",2025-03-16,1
"Ah, BMO. One moment, I'm a responsible adult locking my card for security, and the next, I'm staring at a 500 Internal Server Error like I just asked the app to perform rocket science. Did I request a simple card lock, or did I accidentally hack into the mainframe? The app worked fine yesterday, but today? Nope. It straight-up gave up. No error explanation, no warning—just a virtual shoulder shrug. I half expect my phone to start smoking and customer service department is a joke",2025-03-16,1
"Deposited a payroll check and the ""back end"" of their system put a 10+ day extra hold on my funds so I will be late on my car payment due to BMO. I will likely be opening an account with another bank with my next check... beyond outrageous.",2025-03-12,1
The worst banking app in world history. Wipe the data and hire a new company to program an entirely new app.,2025-03-07,1
"Watch out! BMO likes to sneak tricks in to the app. If you deposit a check, they try to push a $60 charge to access your money right away. You need to carefully read through everything now to avoid the trap. They won't let you opt out for more than a few weeks hoping eventually you will make a $60 mistake. I think it's time to find a more reputable bank.",2025-03-03,1
Fix the app. It causes issues when I try to zelle money. I remove it and reinstall it and I still have issues. Get it right people!,2025-03-03,1
"App sucks. Service on app sucks. Unable to view credit page, shady all around. No help from ""service rep."" Called me a liar and said that I should be able to see it, when I think I would obviously know if I could or couldn't. Waste of my time.",2025-03-02,1
"App isn't user-friendly. Mobile deposit feature rarely works, even when all directions are followed. It's hard to get assistance and correct information.",2025-03-01,1
Garbage! Keep encounter log-in errors! Garbage product! Unreliable,2025-02-23,1
"Unable to login, banker couldn't solve it, called tech support - said I need to talk to a banker. The kind of support you're looking for when you open an account and immediately do not have access to your money. Terrible experience so far and I haven't even made it one day with a BMO account.",2025-02-22,1
Would not open for me. Had to uninstall. Don't know if it will load even now. Had trouble with it last month too.,2025-02-20,1
The app never opens Un-installed and reinstalled. Still does not work. I have to go to to the website to access my account,2025-02-19,1
Worst bank I've ever came across. Take my word for it you don't want to use this bank that don't have their business together at all. I will be closing my account tomorrow,2025-02-16,1
Mobile deposit feature is non-functioning. It won't recognize the amount on the check and won't allow deposits. I've been messaging them for months and no improvement. Have to use other bank accounts to deposit checks and transfer since I have no branches in my region. I would leave this bank if they hadn't bought Bank of the West and my HELOC. Stuck with this garbage software...,2025-02-15,1
"Complete garbage. It hasn't been accepting check deposits for weeks, now I can't even log in. Waiting and waiting for a text verification code that it doesn't appear is ever going to arrive.",2025-02-15,1
The App cannot be downloaded and that is not cool at all. It works on my phone but i would,2025-02-14,1
"Seems like there's often server issues, or they're doing maintenance that keeps people from logging in.",2025-02-07,1
I have had the worst time with BMO and their customer service. I'm out of country and had my phone stolen. The only option they can provide to access my accounts is via text and phone call. Even the escalation can't send an email or verify me using another phone number. I plan on closing my account and never dealing with BMO again.,2025-02-06,1
"lately its been loading really slow, sometimes it never even opens and is stick on starting screen with the logo. The problem isnt with my phone or my service or data/ wifi connectiom.",2025-02-06,1
run by incompetent,2025-02-02,1
"Bmo is an astonishingly bad app. The amount of errors and being locked out of certain options or even logging in, is insane. It's so disappointing.",2025-01-26,1
"I've had an account with BMO and even with bank of the west for years prior to that. In trying to simply take out a CD, i felt like a Trump cabinet nominee having everything in my life examined in great detail. Ultimately, I was turned down and will be looking to take my banking elsewhere asap! Ridiculous.",2025-01-26,1
"This app is getting worse. I sign in, and it just signs me right out. After already being logged in my account. Fingerprint is not working. I again sign in, and now it just tells me the info doesn't match waste of time.",2025-01-24,1
Locked out after it stopped recognizing my password. The app keeps redirecting me when I try to reset my password. Functionally useless.,2025-01-24,1
App broke and now I can't login. I tried to use the website but same problem. I tried calling and 30 minute wait. I wanted to just do a simple transfer so I can buy a meal. That's not happening. Thanks bmo very cool. Top tier banking,2025-01-24,1
BMO is taking money out of my bank account and not posting it to my loan for up to 5 days after! This means i am paying interest on an incorrect amount! I am not happy with this FRAUDULENT bank! Yes.... BMO is stealing my money!! I will be financing with another bank ASAP!,2025-01-23,1
This application is very suspicious as it is very similar to the normal banking app but when you put in your sign in info it states your information is incorrect. After which it asks you for your social insurance number as a proof of identification when trying to reset your password.,2025-01-20,1
Boo this bank,2025-01-16,1
"It won't open & therefore, it's useless. Also, it's impossible that this app has a 4.6 star rating based on the reviews we can see with our own 2 eyes. Very deceptive",2025-01-16,1
This app is always down for maintenance always near midnight or just in general everytime I need to move money around. This the only bank app thats always down for something. It never warns you about scheduled maintenance or anything. Just always down. It's getting to the point that it's just becoming ridiculous! They need to 🛑 stop this BS. And not be able to be locking people from accessing their funds constantly.,2025-01-16,1
"BMO do a better job with your App... lately every single night at 1am CT your bank app goes down and does not work for up to 3 hours! People deserve to have access to their accounts 24/7, three times this week your online banking functions were not online. This is ridiculous",2025-01-15,1
Aweful.interface. if you need to schedule a banking appointment good luck.,2025-01-14,1
Same as last reviewer. Lots of blocks.,2025-01-12,1
I really wish I could use this app but it's telling me I can't sign in because it doesn't recognize my log in information but when I go to the website that information works!!!! So I'm not resetting my password or username if it works!! There is no one to contact to fix it will probably just uninstall and just use the computer which is extremely inconvenient but whatever.,2025-01-10,1
This app is absolute trash. No matter how many times your enter the correct info it will lock your account and your have to call Customer support to unlock it. Absolute trash and a waste of time.,2025-01-10,1
"This app is one of the worst banking apps ever. It always has issue here any there. Always causes inconvenience when I use a feature. Never works as intended. Please, whoever developer can help review the extended account link. It doesn't show an option to delink the account.",2025-01-04,1
Horrible experience,2025-01-04,1
Too many bugs,2025-01-03,1
All of a sudden your app is broken. I can't log in with correct password and my fingerprint won't work either. Extremely frustrating.,2025-01-03,1
"I would on business bank with then. My personal information got stolen they replaced it, waited 2 weeks, and took it back when it shows I was correct and the credit should have stayed on my account. There is only disappointment so far. I am planning to close my personal if they don't revise the credit, which was rightfully mine.",2025-01-02,1
"I'm constantly calling BMO to unlock or unblock my account so I can log in, knowing I have entered the correct credentials. This is so inconvenient, and just recently started. I wish they would get it together!! UPDATE: I WILL OFFICIALLY BE LEAVING BMO!! The branches personally know me because I have to go in there so much to identify myself.",2025-01-01,1
Not recognizing passwords or giving enough chances to try logging in. Garbage,2024-12-31,1
"DO NOT TRUST THIS BANK! A fraudulent account was opened in my name months ago, and they keep claiming it is closed, but i continue to receive mail from them demanding money or it will impact my credit. I have called them a dozen times, always waiting in long phone queues. Their customer support is disorganized, unhelpful, say conflicting things and frequently hang up. This organization should be shut down for their criminal behavior. Do not trust these cockroaches!",2024-12-27,1
This app is so horrible... you get stuck on screens that you can't get out of constantly. There's no way to close out of the app without a hard close. The UI is just atrocious.,2024-12-26,1
"This app is terrible. The search function doesn't work properly at all, almost everything about this app is glitchy.",2024-12-22,1
App is terrible,2024-12-21,1
I tried to use the routing and account number on the app to do ach direct deposit and my payment rejected for incorrect routing number. Stupid app now I have to wait longer to get my money.,2024-12-20,1
BMO delays updating debits and credits. This has caused me financial problems. I will look for another bank.,2024-12-20,1
"This Bank is a JOKE!!!!! They have a back office that absolutely nobody can access but the back office can put a restriction or a hold on your account first ""suspected"" fraud, therefore leaving you absolutely unable to access any of your money at all!!! Then they want to close the account without giving you the option to electronically transfer it out instead of waiting for them to cut you a check and wait another week possibly two to three to gain access to the money that was in your account???",2024-12-19,1
"slow, slow, slow. I've un-installed and re-installed, and still painfully slow. I'm on a 1/2gig network, so it's not that. All my other apps run fast, so it's just BMO. Bank of the West app was faster... I can't believe I'm actually saying that.",2024-12-18,1
cannot enlarge the view of a check on my phone,2024-12-17,1
worst banking app. Hard to navigate.,2024-12-15,1
"I've been locked out of my online banking for over 2-3 weeks and every time I tried to get it resolved, I get a different answer, and I need to make a payment tonight and I can't because I can't get into my online banking",2024-12-11,1
This ap doesn't open continuously. I have to delete it and re install in order to get it to open.,2024-12-10,1
Your credit card rewards suck. You're the only bank I have that makes you accumulate a massive amount of points before you can redeem them. Every other bank lets you redeem for any amount. You guys are the worst.,2024-12-06,1
It never opens so you can look at your current banking information. Frustrating,2024-12-06,1
"Worst bank. Fraud alerts don't come via text nor email. They don't know how to correct nor fix declines for their system assuming fraud. Support sends you in circles and waste time without a solution. Only bank a person can steal from my account without issues, but I can't spend my own money. 2 calls, no resolution, just guessing, and that's unacceptable for a bank. Closing account..",2024-12-02,1
Terrible app. Constant errors and depositing a check only works occasionally,2024-11-30,1
App biometrics broken......still,2024-11-29,1
"the app is down or erroring more often than not. i understand outages happen, but what use is a bank that i just can't check my money in???",2024-11-24,1
App doesn't work for anything except checking your balance.,2024-11-19,1
It's rarely usable.,2024-11-18,1
can't stand this app. Especially the zelle feature. The display is so big I can't hit the continue bottom so ain't me contacts is impossible. Trying to turn off or on a card screws up everything. Honestly it's a terribly designed app,2024-11-13,1
Bad app or the bank does not let me login just keeps doing it often then I have to gobto atm or call waste of time,2024-11-13,1
App doesn't work in the dark. Doesn't do fingerprint login only face recognition.,2024-11-11,1
It works sometimes but never when you need it.,2024-11-08,1
"Quit updating,it screws up being able to use it if you don't have enough space.",2024-11-08,1
There is NO reason I should have to choose to deny your app from making and controlling calls on my phone!! This is insane!!!!!!!,2024-11-08,1
extreme confusion,2024-11-07,1
"Worst bank app and the worst bank I been with. Bank of the West was and such a pleasant bank, never had issues. BMO has yet to fix the multiple frauds cases, constant issues, worst customer service..The list continues issue after issue. Worst bank I've every dealt with amd the app is even worse",2024-11-07,1
I haven't used the app but this bank is terrible to work with. They purchased the bank that originally had my loan and it has been nothing but a headache since. Currently 18 days in on their 12 day processing time for a lein release which is ridiculous to start with.,2024-11-06,1
"11/4/24 still broken. App hangs on Blue BMO startup screen. Unfortunate that 2.5 years later I still have to use another device for mobile banking or Mobile Web to access. THIS APP HAS NOT WORKED SINCE THE END OF MAY 2022! I don't understand what the issue is and why. I've offered to do an ADB logcat for support and they appeared clueless as to what I was offering. This needs to be resolved already, this is beyond old at this point.",2024-11-04,1
worst bank ever!!!!!!!,2024-11-04,1
Literally doesn't work for pixel 8 pro.,2024-11-03,1
"RIP Bank of the West. I have faced a litany of issues with BMO since their takeover, ranging from overdrafts caused by their failure to properly simple payroll checks to locking down my account without notification (Due to foagging one of my regular purchases as fraudulent.) As to not drag them through the mud for a tenth as long as I feel they deserve, I will just say I'm getting out of here when I can.",2024-11-02,1
"Just over it, updates at the wrong times, like why update at the end/ beginning of the month now i can't pay rent , thanks BMO , it's giving me to many issues",2024-11-01,1
terrible mobile app,2024-10-29,1
Tried to manage my debit card and it keeps saying it's having trouble accessing my debit card account. Worse bank ever,2024-10-24,1
This app sucks. Switching banks because of it. It doesn't give you any information about payments pending even those that have been pending for days. So it deceives me into thinking I have more money in my account then I do. Overdraft is better business for them. Not me. Like I said it SUCKS 😔,2024-10-19,1
What happens 😕,2024-10-18,1
"These mfs refuse to give me my debit card ,,but yet and still i make online transactions because it s my account not Apex do your research before they investigate",2024-10-16,1
Not user friendly,2024-10-13,1
Keeps asking to allow phone call permission. No BMO I don't need my banking app to make phone calls.,2024-10-13,1
Trash bank. I applied for business checking account and received my account number. The system does not recognize my account and keeps saying information does not match the record. I unable to register online login.,2024-10-11,1
"I was formerly with Bank of the West, now merged with BMO. I have tried multiple times to achieve digital access since my problem-free BoWest mobile access was abruptly ended. The app insists I create a new ID, but does not recognize or accept me, my acct no, or SS#. I even went into my local branch to seek help, only to find that the folks there were not trained to help with the mobile app.",2024-10-01,1
The worst bank. Closed my account without any notification.,2024-09-27,1
Update: 9/26 - seems weird the app blacks out when trying to login the same day I recieve 3 fraudulent emails of pending payments on my PayPal account today. What is wrong with the app?,2024-09-26,1
"bad bad bad biometrics is pointless you have to put in pass word so whats the point of having biometrics, dumb.",2024-09-24,1
Terrible can't get into my account for months. It will not even accept my social security number.,2024-09-24,1
Worst banking app out of 23 cards I use. Absolutely nothing but issues!,2024-09-23,1
Doesnt approve my account,2024-09-20,1
Awful,2024-09-19,1
"Can not log into my account, especially my business account. I always receive an error saying my password is incorrect no matter how many times it's changed.",2024-09-16,1
Token is inactive,2024-09-15,1
I have constant problems with this app. I just had this acct/app reinstalled and updated in Aug. it's now Sept. !!! I'm seriously considering transferring my banking to another bank...or credit union.,2024-09-13,1
This has been the most horrible experience I've ever had with a bank and banking app . No one at customer service knows how to update an email address nor the reps who work inside the branch . I e been dealing with this issue for three days now . What a mistake I made when I signed up with this bank . I do not recommend this bank or app to anyone.,2024-09-13,1
"Very glitchy on amount available, pending purchases and not logging in at times.",2024-09-13,1
I was informed that the response to my review was automated and I should ignore it. edit: I called the provided number and they couldn't make changes to the applications UI. they were also unable to provide the feedback to your dev teams or UI teams. It doesn't handle increased display or font size properly. many features can't be used with out setting them to default. but then I can't see them.,2024-09-11,1
Worst bank I've ever heard of I wish I could give a negative star,2024-09-10,1
"Horrible online experience! I find this the worst banking app I have ever used. I've had to call 6 times in the ladt 6 months, and have been told they couldn't help.I need to go to a branch, which the one I used to go to( closest to my location) closed permanently. I work a 9-5 job so I can't go within thrif hours. I'm planning to move my business elsewhere very soon, unless someone at lease tries to be of service.",2024-09-10,1
The worst app ever made.,2024-09-09,1
"BOTW changed over to BMO. At first BMO mobile banking was ok...Then it became horrible. Mobile deposit doesn't work anymore. It keeps giving me error messages ""no endorsement on back of check"". I've called customer service and no improvement. I uninstalled the app, added it back, and again, same error message. I'm unable to go to a branch office. BMO please fix the problem.",2024-09-07,1
"BMO's the worst bank I've ever had the misfortune of dealing with. I signed up for a checking account and was locked out as I attempted to fund it. Neither email address nor phone number could be used to verify my identity. Instead I was provided a number to customer service, which proved as backwards as the app. I'm grateful I didn't deposit money, else BMO would've held it ransom, as it required I provide notarized declaration of identity. I highly recommend folks stay away from BMO",2024-09-07,1
"This app never works properly. I have literally spent 45 minutes trying to deposit a check. But it still keeps giving me a system error. And that they're gonna get it fixed. This bank, their app... plain junk. I'm trying to run a business here. But I can't deposit checks, and there are always issues with accessing the bmo app. Ridiculous at this point",2024-09-06,1
"New account, won't allow me to login. Exact same login info works fine in a web browser.",2024-09-04,1
Don't want my bank to control us.,2024-09-03,1
"Stole my credit card payment and held it hostage for two days, under no circumstances should anyone get a credit card with this company. I wouldn't still be banking with them if it wasn't easier for family reasons.",2024-09-02,1
The worst online banking experience possible you have no control of your account if you have any problems you always have to call between a certain hours and they keep letting the same problems happen over and over again without giving you notifications after you sign up for notifications this is truly the worst bank I have ever been with I will be leaving them next week because they are truly pathetic do not I repeat do not use this bank,2024-08-30,1
"This is the absolute worst app. The biometrics never work, then I have to put my password in and it says that my password is wrong (even though I literally have a screenshot of the exact password I used). I am forced to change my password about 2 to 3 times a week due to it telling me it does not recognize my password. I'm thinking of changing banks because this is horrible.",2024-08-26,1
Horrible ....one of the support people misunderstood me and flagged my account. Causing me a bunch of financial chaos because I could not access my money,2024-08-25,1
"Worst App ever. As a matter a fact since they bought Bank of the West, it's been the worst experience ever.",2024-08-24,1
"Kinda of slow and lagging. Could be better tbh. Also mobile deposit is not even worth it. It takes 2 days and more when it's the weekend. Don't understand the concept of it. Other banks let you have your funds immediately, even if it's just partially. But I guess other banks are better at that",2024-08-23,1
"All the money the pay for there Commercials, should be applied to fixing all the problems they have when logging into a person account. . I have only be able to log in to my account once. I called spoke to several different managers and there excuses come into the bank and we will fix this. If that case why have digital banking. I want to bank on my time not theirs. I'm with you Julian and I'm going to another bank and closed this accout with BMO. To many hoops to go threw to use the bank.",2024-08-22,1
Trash ! Bank of the west app .soooooo much better and faster and not always down when I need to check on my money 😮‍💨🙄.do better. You took the bank I been woth over 20 years now and it's been nothing but problems! Almost most ready to go to wells Fargo to be honest .,2024-08-21,1
App is terrible.,2024-08-20,1
"rarely actually opens, let alone works.",2024-08-17,1
"This app has been usless for weeks now. I have to force stop the app every time I want to open it, or it just gets stuck loading. Don't even bother trying a mobile deposit. Reinstalling the app did nothing. I am about to switch banks. It's 2024. I should have to go to the bank to deposit a check. Fix your garbage app!!!",2024-08-16,1
BMO banking tellers sux.,2024-08-16,1
"App is constantly stuck loading when I try to log in, and occasionally tells me that my records no longer exist, DESPITE remembering once I go through the ""forgot password"" function, and then the loading prevents me from even paying my credit card bill. I'm seriously considering changing banks at this point, and no, I'm not interested in contacting customer service to have them advise on a slew of ""solutions"" I've already tried. JUST FIX YOUR DAMN APP!!!",2024-08-14,1
"Working fine until today, now it wouldn't load, stuck on white screen. After calling the number provided in the reply, I was told to just keep using the browser, are you serious?",2024-08-13,1
Mobile deposit doesn't work. It says I'm using an older version of the app. There is no update! Fix it!!,2024-08-09,1
Can you guys please please do like rewards checking account and unlimited points cashback on the checking account,2024-08-08,1
Android app will not allow me to login despite browser alllowing me to with same credentials. Worthless,2024-08-08,1
Won't allow mobile deposit,2024-08-07,1
Fraudsters! I'm missing thousands of dollars because they rejected my transfer. Now my money is in neither account. & the bank tellers are extremely rude. Stay away from this outdated bank.,2024-08-06,1
Check deposit doesn't work,2024-08-05,1
The app keeps freezing and to refresh I have to quit the app. Also your Zelle service is really bad. Can even receive money from people. And your debit card can even work in stores or online. Terrible going back to Wells Fargo. Thanks.,2024-08-04,1
"Mobile deposit suddenly doesn't work. Tried on multiple devices, with flash, no flash, different background, ect. Keeps saying I entered the wrong amount on the check. I even had someone else independently verify I wasn't going insane. Spent over an hour on the phone with them for them to say they can't do anything. I don't have access to a physical branch. Ridiculous. Switching banks.",2024-07-31,1
It doesn't work for mobile deposit,2024-07-30,1
"App used to work fine, but now it takes forever to even get to the login page, let alone my bank account. Makes it difficult for me to pay my credit card bills, which shouldn't take longer than 3 minutes. Edit: I originally rating this app two stars, but I actually decided to rate it 1 star after the app loaded for 15 minutes after logging in, only to display an error message. It's really making me consider changing banks.",2024-07-30,1
"And yet again, another update stops push notifications when debit card is used. Please fix it!!! Need it fixed!",2024-07-29,1
This app is the worst. They are super slow. They wanted to hold my paycheck for a whole week before letting me eat. They didn't even want me. What a bunch of greedy psychos. Worst mobile banking app experience ever!,2024-07-26,1
"Transfer using debit card is worse. I am trying to use a debit card for international transfer, and multiple times, my checking account was getting frozen, I had to follow up with the help desk, and even then, the issue is not resolved.",2024-07-24,1
If I can give this app no stars I would. DO NOT and when I say DO NOT sign up with this bank. Worst bank I've ever had and more problems than my ex girlfriend gave me with this bank. Please do yourself a favor and choose chase or wells Fargo.,2024-07-24,1
"I had the app on my Samsung Note 8 & it worked great. I added this phone, a Samsung Ultra 24. I have not been able to use the app. I called BMO & was told that I could only use it on 1 of my phones. I deleted the app from my Note 8 & installed it on this phone, but I still get the same error code. I un-installed & turned my phone off for 15 min's, etc. I still receive the same error code. I called BMO again & was told I needed to take out my old phone #. Did it, same error code over & over again",2024-07-23,1
I hate this bank,2024-07-19,1
"I find BMO Bank to be unresponsive and uncooperative. They have become an obstacle to selling my boat. While the online site clearly shows the loan to be paid off, BMO has not released the lien and can't seem to provide an explanation as to why other than blaming it on their policies. But, NYS law requires a lien to be released ""immediately"" upon pay-off. As an update and response to BMO's response, one staff member tried to help, but others continued the run-around. Try a different one",2024-07-18,1
Mobile deposit hasn't been working since it was switched over to BMO,2024-07-15,1
Terrible. I didn't want or agree to having my account taken over. Should be illegal to steal people's bank accounts. Can't even access statements. App is confusing and unnecessarily complicated with functionality being subpar. I'm trying to close my accounts but they're making me wait weeks to get my own money back without giving me information.,2024-07-13,1
Never allows me to login despite it being the correct password. My debit cards do not show.,2024-07-13,1
Do you guys think that your gonna get away with your ficticios business licence. By law your supposed to run a ad in the paper for 7 days that is required through federal law that's how your know where to be found your using internation licence to get the consumers money . Let's start with the metro T-Mobile USA licence that piggybacks there fraud . What's next besides getting exposed to cyber crimes. My name is Jason Tiran will be back after federal judge waives my feesm especially ex members,2024-07-09,1
Hold checks too long,2024-07-06,1
Down for literal weeks,2024-07-04,1
"Awful. The app just stopped letting me login for the last week. Most bank apps you can click on a transaction, and it'll give you more info on it but not this banking app. Everything about it is the worst. I don't give a review very often, especially if it's bad, but it has to be said. I will be going back to my original bank if updates and fixes aren't don't soon.",2024-07-03,1
"The app sucks, I just opened this account as secondary, I can see now it was a big mistake. I'll keep the account but won't do major banking here, I'll stick with chase bank for that.",2024-07-03,1
"Terrible app, keep getting error code AK-DNY - 2600",2024-07-03,1
"I went into a branchbti cancel overdraft protection on a debit card. I told it done and received a letter confirming it was done . Then my Netflix payment draft. I was told subscription payment would or could still go through. What happened to full disclosure""! Now go back to the local and the associate banker, tried to give a lecture on what I needed to. What happened to Empathy, Sentiment, Customer Service.",2024-07-02,1
Hasn't been working for the past month. Thinking about switching to a new bank.,2024-07-02,1
Biometrics do not work.,2024-07-02,1
I can't login and it has been intermittent for quite some time. The transition from Bank of the West to BMO has been an absolute disgrace and failure. The app's performance is just indicative of this.,2024-07-02,1
"Keeps glitching, takes forever to log in.",2024-07-02,1
Half the time it does not work at all. Extremely frustrating,2024-07-01,1
Hardly ever works,2024-07-01,1
"Terrible, they tell me that I can now only use the app if I have an I phone. Or go online but the online version will not allow you to do online deposit s. I am a business owner and can not get to my bank until after it closes which leaves me no other option but to close my accounts.",2024-07-01,1
Always having problems signing in. Sending money on zelle I always have issues. Worst app ever,2024-07-01,1
"Horrible service, customer service, ever since they switched from bank of the west its been complete hell! WhY DOESNT THE APP WORK?",2024-06-30,1
Can't even access accounts! Keeps giving error code. Neither can my kids.,2024-06-30,1
"I hate this app so much, I need to access my finances are night too often and it doesn't work. Bank of the West was better, you guys suck.",2024-06-30,1
"Suddenly, the app will not work as of approximately 2 weeks ago. BMO told me to try about 10 different things, I had already tried, to no avail. Then they told me that the problem was resolved and that I am just not able to use the app any longer. They literally thought that was a solution. Beyond infuriating. Thanks for absolutely nothing and wasting my time.",2024-06-29,1
"App only works half the time, and I'm really considering switching banks just because of it!",2024-06-29,1
After installing app doesn't work.,2024-06-29,1
Keeps giving me an error code after login called now 3 different times I literally have to uninstall the app then install it to view my accounts so frustrating like fix your damn app please,2024-06-29,1
It takes 4 or 5 times to log in through the app. Have to log in multiple times before I can see my balance,2024-06-28,1
"I don't know what update you have done, but please un-do it! I have to uninstall the app and reinstall it EVERY TIME I want to use the app.",2024-06-28,1
