Review,Date,Stars
"Very disappointed in US Bank. I've been with them 20+ years & now they're changing my no fee accounts to have fees for the privilege of them holding my money (while they make profits on it in the background). It's just numbers in a ledger! US Bank only wants your business if you're rich, this change takes advantage of poor people! US Bank just lost my business for life & I will be sure to tell everyone I know why too. They don't even have proper 2FA! Go to a Credit Union, you'll be better off.",2025-05-13,1
The interface is all ads. Just trying to get to your account is a chore. That's if you can even login,2025-05-13,1
"Absolutely horrendous customer service. User interface is clunky, account verification rarely works. Don't do business with these people, they will close your account and freeze your assets, refuse to give you a reason and then act like they're doing you a favor. If I could give less than one star I absolutely would.",2025-05-12,1
BALANCE WIDGET IS STILL BROKEN. Over a month now. The only one without ZELLE. It's is on YOUR end it says. STILL NO DARK MODE EITHER.,2025-05-12,1
"it appears you get excessive holds if you do mobile deposits with this app, much easier to make deposits on the Wells Fargo app",2025-05-11,1
nothing works at all,2025-05-11,1
"bad UI design, unclear instructions, hard to know if I have paid my statement or not.",2025-05-10,1
app does not work well on my android phone. the screen blocks the view on the page after choosing the recipient and the amount which is happ ening right now I'm done typing and I can't get the keyboard to close,2025-05-09,1
"this app sucks, 2 stars because it does most of what I need, just slow as hell and causes inaccurate choices. Look for better app developers, my 14yo builds better apps in highschool. my prev review stands, now these losers put ads in my app, I dismiss, and they come back the next time I open the app. considering changing banks over this nonsense",2025-05-09,1
"Received a letter in the mail stating that if I don't do a transaction within 30 days, my account will be considered 'dormant', and they will deduct a fee each month until I do. It also said that I could transfer any amount online to avoid the fee. I attempted to do that, and the app said I couldn't do it! Very irritating!! Moved most of my money out due to a complete lack of confidence in this bank.",2025-05-09,1
possibly the worst app I ever used. no help whatsoever,2025-05-08,1
It doesn't work anymore. The deposit capture has been broken for over a year. You have to trick it into taking photos because no matter how dark the room is it will say it is Too Bright and won't capture. So after a while you can just manually take the photo. But now even that seems broken and it takes 15 minutes to get a check to go through. Still says too bright no matter where I am two years later. Give us an early exit from the automatic part that doesn't work and just let us take the pic.,2025-05-08,1
"This App has gone downhill since I posted a positive review, giving it 5 stars. Since then, it has done nothing but waste my time waiting and waiting for it to load, then wait for it to allow me to view transactions if I can ever even get to see the transactions! Wth happened to this app? My bank account has now officially been broken into 2x in 3 months, also! Then I had to wait 3 weeks to use my account! Never had a better banking app. Please put up more physical locations for office needs",2025-05-08,1
Allow me to screenshot my own info! Allow me to use a widget for my balance!,2025-05-08,1
"Wow, where to start? Unlike other banks, the debit card does not get sent out until money is recieved. There is a hold on my initial deposit so I'm unable to access my money the day I need it. I spent time on app until it decided to lock me out for attempting to move my money and made me call the line. From there, I had to call twice and was transferred, ultimately I was told they can't help me today. I asked if I went in person if I could get my money. the operator told me yes, but I could not.",2025-05-07,1
"Terrible app, worse service. I utilize a card issued through work for this app and with zero external transfers, piss poor communication skills, and inactive or nonfunctional notifications the list goes on about why everyone choosing not to use this garbage🗑️✓",2025-05-07,1
SUCKS!,2025-05-07,1
DO NOT USE US BANK mobile deposit does not honor their own checks. customer service. you cannot get a real human on the phone to solve a simple problem. switch to a local credit union so you can do simple things like mobile deposit without delay and/or lapse. you can never talk to a person. they do not care about bankers unless it is in their interest. good luck getting a real person on the phone. cannot pay bills because they do not honor their own checks.,2025-05-07,1
they keep checks hold your deposits i hate this bank and app,2025-05-06,1
"I'm very frustrated and disappointed with the app. Every time I go to do a mobile check deposit, it takes the pictures and logs me out highly disappointed may even switch banks",2025-05-06,1
worst experience ever. I used atm that didn't give my money and bank manager refuses to fix the problem. Simple fix just call Loomis who services the atm and look at the camera. Now I have lost my daughters ashes and storage unit because the bank manager refused to just call Loomis. this could have been handled that day and I would still have my daughters ashes.,2025-05-06,1
"If you try to deposit a check to an account in pending negative, they sometimes block you from doing it on mobile - you have to go to physical ATM. Very convenient indeed. Kinda defeats the whole purpose.",2025-05-06,1
You ask me questions You already know the answers to! Sheeesh! LAMEM!,2025-05-05,1
"I'm not sure what's going on, but almost every time I try to log in here, it's claiming I'm putting the wrong information. As carefully as I check what I'm entering (and the fact that I keep my logins somewhere for reference) this makes no sense. I am tired of having to reset for no reason. I don't have this issue on any of the other many platforms the average person has to maintain at this (ridiculous) point. Update: The issue stopped after my initial review, but now it's doing it again.",2025-05-05,1
I can't take screenshots inside the app. And don't talk to me about safety. check deposit is a rather painful task. Overall not a very convenient app.,2025-05-05,1
After the update if you click anywhere the screen goes white and you cant use the app. If you login the app try's to load something and goes white and you cant use the app,2025-05-03,1
poor to slow to deposit 460 dollars,2025-05-03,1
"update the app continues to log out repeatedly, making the mobile check deposit useless. The app logs you out repeatedly when using the mobile deposit option it takes multiple attempts to complete.",2025-05-02,1
"UPDATE: Still a good app. Very few issues over the years. I'm changing my rating to one star because I've already rated the app but it always asks for a rate when I'm in the middle of important banking, wasting my time. Great mobile banking app. Works well most of the time. Very responsive to input. Great customer service, too.",2025-05-02,1
usbank is a thief. and the app sucks,2025-05-02,1
"After I take the back of the check picture it throws me back to the login screen. sometimes, I have to try several times before it follows through on the deposit.",2025-05-01,1
Crashes frequently,2025-04-30,1
"It's impossible to deposit a check with camera, constantly getting message on the screen it's too bright.",2025-04-30,1
Worst online banking and billpay I ever experienced. Had Chase for years until I was hacked. Not pleased with US Bank at all,2025-04-29,1
"Even after uninstalling and reinstalling, the app will not bring up my account details. I have to visit the site in a browser to see that.",2025-04-29,1
"My favorite part of this app is playing ""will it work or not"" with it. Will it let me transfer money today or not? Let's find out and be disappointed because 90% of time it doesnt. Update, now I have to uninstall and reinstall or clear out all the data on the app and log in all over again each time to do one transfer. If I could give negative stars I would.",2025-04-29,1
"I'm trying to verify my phone number in the app before I can access my bank accounts. However, I never receive a text message or email with the code that I need to enter. Additionally, I keep getting charged fees and interest when attempting to pay my credit card. Please send me the code for my bank account. I tried to add my phone number in the app when prompted, but I still do not receive any emails or text messages with further instructions. I am currently considering switching to a different",2025-04-29,1
won't let me access my account and it says that your guys's fault but nothing's being done to fix it,2025-04-28,1
difficult to navigate,2025-04-28,1
Don't let me add phone numbers or emails in the app without calling to the service center,2025-04-28,1
"A complete garbage fire. i cannot access digital banking services or reach out through the online help/support. My account gets locked out for 24-48 hours EVERY TIME i try to send a zelle despite following their instructions every time i call them and tell them it's the same damn thing and they never tell me what is wrong, what is getting flagged, so i can't even fix the problem because they. wont. tell. me. the online banking experience via this app is why i will no longer be a US bank customer",2025-04-27,1
money was stolen from account u.s. bank did nothing,2025-04-27,1
They lost a $100 deposit. Two weeks after I received notification that it was 'accepted'. After two weeks I had disposed of the check. It said there was a problem with the check images. only there wasn't. they approved the images. and I was able to view them. no issues. they said I had to go and find the check and redeposit it. I said there was no way I threw it away. and I'm not going to drive 200 miles to get a $100 check. I called about 3 or 4 times. zero satisfaction. They owe me $100.,2025-04-27,1
App is actually really good.,2025-04-26,1
this app is garbage I can't do anything inside it I can't order a new card or turn on my notifications every time I try something it tells me something went wrong its on the banks side to call them I shouldn't need to call anyone if I have the app this is completely ridiculous please fix whatever is going on with your app,2025-04-26,1
"""Remember me"" doesn't work. the app forgets my username and password everytime it's opened. I've had to reset my password half a dozen times and now everything I try says ""your new password can be the same as an old password"". At this point there's no reason to even have an account or password because any time I want to use online banking it has to text me a verification and asks for my social anyways. There are no other benefits to this bank other than it is one nearest to me.",2025-04-26,1
Why did you get rid of the void check download? Not everyone is going to use your automated service for direct deposit. Absolutely ridiculous that you got rid of that and expect people to be forced into using your direct deposit service. So now we have to order a checkbook to get a single check...,2025-04-26,1
good,2025-04-25,1
"Designed for people who do not have many transactions. Duplicate requests to confirm transactions. Non intuitive interface. I can only assume it was designed by people who do not use the app, otherwise they would realize how cumbersome it is. A month later, they asked me again to rate the app. No updates have been made to the app, so it is still the underperforming app it was before. Still one star.",2025-04-25,1
"not user friendly, I keep getting locked out.",2025-04-24,1
They keep adding ads and pop ups that are making it very annoying to use.,2025-04-24,1
"nothing works right, system error notification over and over",2025-04-23,1
didn't work,2025-04-23,1
identity Theft and a very slow process.,2025-04-23,1
"This app is such trash. It will randomly refuse to open until I reboot my phone. You'd think a company with as much money as this could invest it into their app, but no. 2025 and this junk app still gets into a state where it won't open and will not function until I reboot my phone. This is the third phone I've had where this app does this. No other app I've ever used behaves this way.",2025-04-23,1
This app sucks !!! it won't load and I can't get to my account online !,2025-04-23,1
I had to try three different times to get it to work. 😞,2025-04-22,1
I get a run around when I want to send money. It's as phony as a seven dollar bill.,2025-04-22,1
Aweful bank. RUN!!,2025-04-21,1
"Not business account friendly. Most of the time, unable to do Zelle transfer. Always put a hold on deposited checks even when checks are issued by a bank",2025-04-21,1
WHAT A REDICULOUS APP' . WHY ON EARTH WOULD YOU PUBLICLY DISPLAY ANI ANYONES BANKING INFORMATION. YOUR BANK SEEMS TO SET US UP FOR FRAUD!,2025-04-21,1
Ca nt get ap on my phone tried 5 times need help,2025-04-21,1
I had trouble finding and using creditcard account costing me $$ FINES for my using credit card . how is that fair . this bank sucks.,2025-04-21,1
Of every bank I've ever used this is by far the worst lol,2025-04-21,1
lousy.,2025-04-21,1
zelle payment took over 10 attempts to send,2025-04-20,1
constantly telling me to delete apps,2025-04-20,1
"your app continues to refocus the camera, only to take it out of focus when I am trying to manually take the picture. It also doesn't want to focus on auto photo mode. Huge waste of my time.",2025-04-20,1
"DISAPPOINTING WE BEING COERCED TO UPGRADE OUR ENTIRE PHONE TO ONLY USE AN APP. RATHER UNINSTALL AND GO THE OLD FASHION WAY, BACK TO WEBSITE. IS THIS EVEN LEGAL?",2025-04-19,1
don't want to work,2025-04-19,1
I keep running into a problem of opening the app and having to reinstall it.Vrry frustrating and encouraging Bad app.,2025-04-19,1
can't open account,2025-04-19,1
one star until they remove the annoying pop-up ads for their credit card every time you log in.,2025-04-18,1
"I have tried to pay my truck payment with my card and also a payment on my Capital One card, both for some reason were returned which made my payments late. I had to pay late fees. I called and was assured my truck payment would go through, but it did not.",2025-04-18,1
"liked the old app,dont like to change,it should be our choice to keep the old or change,now cant even access my account,thanks alot us bank",2025-04-18,1
"Horrible! I've been with USB for 20+ years. Lately, every time I go to use the mobile ap it just bounces around. Then I have to uninstall and reinstall it What's going on?",2025-04-18,1
"The App needs to show temporary holds on my account because they affect my balance. I became overdrawn due to one or more holds on my account. I had to borrow $115 to bring my balance up to a positive balance. The $36 fee was rescinded. Now my balance is over $400 without any more deposits. Had the App shown the temporary holds, I could have adjusted the timing of my purchases and saved a lot of hassle and stress. PLEASE FIX THIS!!!😥😣🤨 Otherwise the app is working well for me.",2025-04-17,1
It sucks,2025-04-16,1
app is down all the time! every time I try to use it! so annoying! get your thing's together.,2025-04-16,1
I can't open my bank app now!,2025-04-16,1
"update now keeps popping up messages saying google play store and google play services have to be running. ANNOYING AS ALL HECK. Google is intrusive, spying, data mining and selling information of users. Why would you require members to be subjected to that?",2025-04-16,1
"I need to use this app but it's asking me to update and I don't have enough storage to update it , I'm disappointed that I can't access this app right now ...it's very inconvenient",2025-04-16,1
You can't remove payment methods from within the app. This made me accidentally pay my card with a checking account that I haven't used in years and was empty but I can't remove it from the app. It's ridiculous.,2025-04-16,1
your updates prevent me getting my experiences I can report.,2025-04-16,1
worst of worst!,2025-04-16,1
"Devs ruined app for users who rely on a stand-alone PASSWORD MANAGERS (such as KeePass2Android in my case) to utilize optional SYSTEM-WIDE AUTO-FILL FUNCTIONALITY to perform routine KP2A encrypted database lookup & automated pass-through of saved data to requesting app requiring USERNAME & PASSWORD to login. Devs made using complex passwords (as recommended by CISA, NSA & FBI) overly burdensome by needlessly blocking AUTO-FILL and PASTE from clipboard functionality. TERRIBLE LOGIN UIX!!!",2025-04-15,1
can't receive text messages when using card have checked all settings and they are checked no one can help me ...please help,2025-04-15,1
it doesn't work I downloaded and installed it and I get a blank screen. so how can I get into my bank account? do I have to download another app?.,2025-04-15,1
Won't reinstall after saying it needs updated Won't install after the old app said it needed to update,2025-04-15,1
my zelle not working,2025-04-14,1
don't take account number,2025-04-14,1
I CAN'T GET IT TO UPDATE..,2025-04-14,1
They are not friendly at all,2025-04-14,1
"Worst customer service. They clearly have no banking knowledge whatsoever. The bank posted duplicate transactions which clearly say ""unmatched"" but they want me to dispute the charges. If you have to use this card from your company, I would suggest just removing the money from an ATM and depositing into your account or using a prepaid card account like Chime or Varo.",2025-04-14,1
"its just not a very user friendly app. they make it too dificult to dispute charges, and the way that your balances are displayed makes it dificult to tell exactly what you have spent on you credit cards. BOA has a much more user friendly app, and in a world where banking is now mostly online, i think US bank could take some notes from them.",2025-04-14,1
have updated this 3 times and still can Not get into my account.,2025-04-13,1
It really sucks they changed more then you should talk about being rip off,2025-04-13,1
"payment posting takes forever.. accounting is odd. available credit, balance and statement balance never add up correctly. I made an unnecessary payment because it was unclear if the first payment was made or successful. very messy app.",2025-04-12,1
I deposit checks and you have to wait a week to get your money,2025-04-12,1
the update broke my ability to use zelle. please help,2025-04-12,1
super buggy,2025-04-12,1
handy,2025-04-12,1
they will lie to you and call you a lier say the card only able to be used for 1 job when I had 2 other jobs direct deposit on my card DONT GO WITH THIS BANK THERE A RIP OFF AND NO CUSTOMER SERVICE,2025-04-12,1
"Updated the U.S. Bank app 3 weeks ago and now another update. Now it won't work and keeps going through the update process every time I open the app. Super annoying when I don't even need this account and there are no U.S. Banks in Dallas, Texas to bank at. It's time to close this account and move on to a bank that serves the customer.",2025-04-12,1
Bad .Hard to navigate and pointless .Now everything was working good until the update.Why don't you just leave things alone .I can't even get into my account,2025-04-11,1
it doesn't update and view my information,2025-04-11,1
"I should not have to buy a new phone or remove needed app's just to update ,",2025-04-11,1
updated 3 times and still won't let me in,2025-04-11,1
Sucks,2025-04-11,1
Won't download..won't login..why keep changing things..ridiculous,2025-04-11,1
Very difficult Very difficult,2025-04-11,1
"Was not thrilled with this at all. Not comfortable giving out any info, whatever this is.",2025-04-11,1
"Can't get into my account! How can I pay you, your phone won't let me talk to a human!:(",2025-04-10,1
it's taking to long to update,2025-04-10,1
It's been 15 minutes and still not updating,2025-04-10,1
Will not load,2025-04-10,1
I've tried to update three times and it won't install,2025-04-10,1
more popup ads than a porn website. this app is so bad it singlehandedly made me change which bank I use,2025-04-10,1
You asked me to review your app. I came here to give it one star. I seems I have already given you one star. why ask for another one star review?,2025-04-09,1
"Glitchy all the time. Was randomly logging me out before I could finish depositing a check. Won't let me just auto save my password, so I have to use my password manager every single time. The auto pay features are not at all user friendly nor do they receive information so if your payment changes you have to manually update. Seriously one of the worst bank apps I've ever used.",2025-04-09,1
The new business dashboard is terrible. Go back to the previous version where i can scroll down my accounts and see each and balances. App does not function well in several areas. Cannot access all billers showing on website. Try to pay commonly paid vendors on app that I pay on website.,2025-04-08,1
"when you review an app, do you write novel each time? look at these fake reviews. the bank is a joke. give them fake info when they ask for verification, they don't even check it.",2025-04-07,1
get rid of your full screen ad I don't care about your credit card deal.,2025-04-07,1
losey can't. find atm withdrawal increase,2025-04-06,1
the app is fine but the bank is garbage. they block me all the time from buying things. who are they to say what I spend my money on. I'll be getting rid of this bank due to this. I've never had bank that's like this before.,2025-04-06,1
"I opened an account online, said it couldn't send me a debit card until I deposit money. I deposited money, didn't work, accounts on hold. then , I had a random extra checking account opened without my consent. then , I get my card , activated, with my pin, with way more than needed to deposit , and guess what still doesn't work. so now there's a couple grand I can't even access too. called them twice, completely useless service. closing my account once the hold is released, 0/5 experience",2025-04-05,1
"The app is functional, but they put money marketing ads above balance and tools. they need to put that stuff on the bottom. they also change the banner to flash over balance and other tools so you accidentally hit investment ads you don't even want to look at.",2025-04-05,1
"I liked it for the simple things, but they lost my trust when the renew CD feature broke in february and it auto-renewed me at 0.05 percent for 6 months. cost me hundreds of dollars",2025-04-05,1
app to view your accounts keeps crashing,2025-04-04,1
"This went from being one of the better banking apps I've used to being the absolute worst. The recent changes have made the app unusable for anything other than checking my balance and internal transfers, and the UI is now frustrating The app opens to a page full of offers and ads instead of the dashboard and I have to refresh the app to get to the dashboard with my accounts, but worse is that I cannot view my transactions at all, deposit checks, make Zelle payments. Terrible app!",2025-04-04,1
"won't let me in, always has server error",2025-04-04,1
"looking into a lawsuit against them for the amount of fraudulent charges. fees, overdraft fees when money was in the account. If you have an issue lawyer up or reach out cause a class action will be coming there way",2025-04-04,1
"can't access account at all online, app isn't working all day now, uninstalling and reinstall doesn't work and won't even show the login page.",2025-04-03,1
extremely stupid layout nothing is easy all accounts are mixed and full 😤 of advertising,2025-04-03,1
"Been banking with US bank for close to 20 years, the service has gone down hill, to much automation, forced me away from paper billing even though I opted out, no longer getting paper or electronic statements, 0/5. the app created these issues by opting me in even though I opted out.. this app trys to ruin you finically, so 0/5 stars.",2025-04-03,1
It's amazing how app developers keep making their apps worse and worse all the time. Now it's almost impossible to navigate past their stupid ads and offers to see your actual accounts.,2025-04-02,1
remover the fdic message from the the opening of the app I have to bank here it once and should say in God we trust. fdic,2025-04-02,1
"Banking with US Bank is quite frustrating. First of all you need a different set of credentials to manage your business than individual accts. Also, business credit cards don't show the correct balance / available credit in the app. The available credit is not really available if you have any outstanding balance. Some how there is a different account number other than what the app shows is your credit card number. You have to call customer service to manually add an account to your profile.",2025-04-01,1
processing time horrible transferring between accounts could be alot more better and setting things up alot more easily than now. and make it easier to log in but more safer and more easier than now and making reading the bank account fees and transaction easier than right now hard if you're not paying attention,2025-04-01,1
the app is down right now.,2025-04-01,1
I shouldn't have to buy a new phone to access my account,2025-04-01,1
"absolutely trash app and bank. not user-friendly at all. amd the bank is trash, with miserable credit limits and no payment reports to credit bureaus. don't waste your time.",2025-04-01,1
technically horrible. never sure if the app will work.,2025-04-01,1
way to difficult to sign in,2025-03-31,1
"i have to enter my phone number twice in order to log in, and the app is hard to navigate",2025-03-30,1
bad app,2025-03-30,1
updated and now doesn't even let me login,2025-03-29,1
"worst bank, their payment system doesn't work. i have made my payment 2ce now, and yet it is somehow its canceled. i called the agent and fixed the issue, and yet the same issue. it has blocked my transaction many times. not worth it.",2025-03-29,1
"I'm facing a weird glitch that makes it impossible for me to log in. After I press the log in button, my password goes blank as if I didn't enter my password in the first place. This causes the system to give me a wrong password error. Please fix this as soon as possible.",2025-03-29,1
mobile deposit is hard to find,2025-03-28,1
The password box is glitching out and not working even after uninstalling it and reinstalling. Really inconvenient and super frustrating.,2025-03-28,1
This App is and their bank is a SCAM. I've tried to pay off my balance TWICE in the last TWO months and my credit score DROPPED because their app SAID that my payment went through IN FULL just for it to drop my CREDIT SCORE when their APP said the FULL AMOUNT had been PAID. DONT TRUST THIS BANK. Their a massive reason my credit score has taken such a massive hit.,2025-03-28,1
just told me this app is no longer compatible with my phone. I'm gone.,2025-03-26,1
"AVOID U.S.BANK I opened a a Money Market Account with US Bank last summer with an attractive interest rate of 4.1 percent. Unbeknowst to me,and without warning or notification, they lowered the rate to 1 percent on January 1st, 2025. I only found out because I happened to have a question about my account in reviewing my tax document. Interest rates have not changed during this time. This is UNETHICAL.",2025-03-26,1
froze my account and gave all required information I don't recommend Us.bank their own security has locked me out of my own account i regret every banking.,2025-03-25,1
will not back you if you get scammed. will pretend to give the money back and then try to bounce your bank account and give the money right back to the scammer. never use this Bank. use one that will actually look out for your interests . not pay scammers.,2025-03-24,1
"never works, says it will be fixed shortly, but never is",2025-03-24,1
"works terrible, doesn't remember my login, half the time it doesn't log me in it just cancels, login characters didn't allow for common characters, I reached out and they fixed this... Still terrible at logging in, on my windows PC it literally takes 15-20 minutes to log in, I have reached out 5 times and nothing has been done",2025-03-24,1
Won't stop breaking it! really sad! not a good company!,2025-03-24,1
usefully app,2025-03-23,1
The mobile check deposit is extremely frustrating. Works about half the time and the other half it wastes my time.,2025-03-21,1
How on God's green earth do person have 2 SSI checks direct deposit and they blocked my card so I can't get overdraft. I have never been treated so badly and they are getting all my SSI direct deposit...YOU CANT MAKE THIS UP. THE CUSTOMER SERVICE NEEDs XTRA TRAINING TO SPEAK THE TRUTH AND STOP THINKING PEOPLE ARE SLOW AND CAN'T UNDERSTAND .,2025-03-21,1
"US Bank and Zelle do not work as well as other banks. I've used zelle from other banks, and transfers go through right away within minutes, but with US bank, it can take up to 3 days for someone to receive their money.",2025-03-20,1
too expensive,2025-03-20,1
"Proof that marketing dept should never be involved with app design. Constantly putting ads in the content space, limiting your view of what you actually want to see... your account data.",2025-03-18,1
"Nice overall, biggest complaints is the extra unneccessary stuff on the main page. For ex. pushing other products that you need to X out if not interested, ""Track your card"" has been at the top of my page despite having activated & used it for weeks, ""a blue bannered set up your account"" is under my credit card & checking line items despite both being in use for weeks and have already 'set up' everything im able to thats listed within this selection. Makes for ALOT of clutter! PLEAAASE fix.",2025-03-18,1
"Update January 2025: More of the same BS in your account full of ads and services I don't want, need or asked for. No way to opt out or anything. Intrusive Ads that you can't disable. You'd think since you're paying you wouldn't get ads... Also if you want notifications, well they are gonna turn everything on because why not. Complete and utter garbage and they should be ashamed of the app. Update March 2025: Still the same terrible app, with ads.",2025-03-17,1
Will not open or load. Mobile deposits won't work. Trash app.,2025-03-17,1
Stop sending me annoying notifications for cashback deals!,2025-03-15,1
"I've lowered my rating from 5 to 1 due to the fact that lately, every time I open and log in to the app, I'm taken out of my banking app and to a different website. I'm not happy about this, and I don't know if it has anything to do with the US Bank app or Google. BUT I'M NOT HAPPY THAT I HAVE TO LOG BACK IN TO THE APP.",2025-03-14,1
Sometimes app is out of service on there end. Gets annoying,2025-03-14,1
So far extremely annoyed with all the extra useless notifications and random stuff popping up from this app. Even with the notifications shut off on my phone random stuff still pops up. Makes me want to delete the app all together.,2025-03-11,1
"Too many repetitious oporations, waste of time, every time.",2025-03-11,1
"App crashed five times in a row when I was depositing checks. I have 15 checks to deposit and don't have time for the app to crash 5 times on the first one. After that the app proceeded to crash five times per check until I gave up. I got 4 out of 15 deposits done in an hour before giving up. That's way beyond irritating. Also this is not the first time I have had this problem, this is like the third time, just in case you thought it was a fluke or that I was being to harsh.",2025-03-11,1
Worst app and customer service in the banking industry stay away. Purchases are pending but show they have charged and it constantly feels like your paying double.,2025-03-10,1
"Just worst app ever. It's been 3 weeks since i made a payment, and still don't see it. It takes a month to see the actual balance.",2025-03-10,1
"Deposit the same check every month o get for fostering kids, and every month, they wanna hold the money. It's a government check. Give me my money!",2025-03-09,1
It won't take my new password. It takes too long to get into my account. I hate it. Ready to close account.,2025-03-08,1
Update...app still sucks. App sucks. Too long to log in. Constantly have to enter your password even though you choose biometric login.,2025-03-08,1
"Horrible AI tells me what it thinks I should do with my money. I can not pay my credit card because it has already pre-filled my form the way IT thinks I want. Get out of My account! It's My money. Also, there are non-stop USBank ads pushing their products, wabting me to open more accounts. I ""X out"" 5 or 6, then they are back on the next page, every page.",2025-03-07,1
"Way too many ads and promos, yet not possible to do something as basic as ckeck if you have a card payment scheduled. For that you have to call. Seriously? What decade was this app designed in? Do I get 30 days of free AOL too?",2025-03-07,1
Another major bank that wont support customers. No warning... Your phone is incompatible. Okay. My money is now incompatible with your vault. Enjoy.,2025-03-07,1
"Limited functionality, time consuming to perform basic tasks",2025-03-06,1
"Absolutely horrible. I've been banking since 1994. This is the first time I've opened an account with a bank and had no other choice but to shut the account down in the same day. The app is terrible. The Bank is antiquated and there's no digital way to achieve simple transactions or anything bank related. I spent hours of my day trying to find a person that isn't a robot to offer assistance. When I finally did reach nice folks who could offer assistance, all 3 of them contradicted eachother an",2025-03-06,1
spam popups while trying to view MY account - trash app..,2025-03-06,1
Worst app for banking ever i am currently changing banks do to this app I would never download this if I were you!,2025-03-06,1
Us Bank is awful. I'm having some technical problem with my phone number and now I can't transfer money externally for 3 days. I'm so done with US Bank. I'll be closing my account ASAP. So freaking upset,2025-03-06,1
Horrible bank,2025-03-05,1
I can't log in and I called 5 times for help and they didn't fix the problem.,2025-03-05,1
"Wanna check your bank? Too bad, intentional delay to have you misclick their spam. I log in, click my account -- oh wait the app delayed it's spam so I misclick the spam which popped up. Beyond a dozen times that this happened. Shame on US Bank.",2025-03-04,1
"Dropping support for older phones, for a banking app, is kind of a lame move, in my opinion, you're making the assumption everyone can afford new phones with new operating systems. Is US Bank gonna buy me a new phone?",2025-05-23,2
the bank screwed me,2025-05-22,2
always non responsive,2025-05-21,2
I never know how much money I have because I get manipulated every week even if I wait for pending transactions I don't recommend,2025-05-21,2
