Review,Date,Stars
"If the app is anything like trying to contact a live person at city, it would be dead gum impossible to use this app.You cannot contact and get an answer from anyone at this organizationq",2025-05-14,1
Never works since update. biometrics doesn't work and crashes my phone,2025-05-14,1
"Paid off the balance. Then, they lowered the available credit by 6000 dollars. Why? Bad faith business. Do not use. They called me to say they sent me a letter. Who cares? How does that help? Refused to help. Do not pay off a Citibank card. edit: they set up a phone appointment. on the phone call, all they would say is that they sent me a letter. waste of time.",2025-05-14,1
"I don't want to chat with AI. No understanding of my questions. When asked for live agent, no better help. Typing to respond, I get pop up I'm taking long with no interaction. There's no consideration for seniors or those who don't use technology much. Everyone is trying to force technology on people with no consideration. Everything is becoming dehumanized. Companies only care about money and not customer service or helping anymore. I'm trying to pay off all my credit cards and not have any.",2025-05-13,1
why do you need my cking account and password?,2025-05-13,1
"Updating my review because this app has two jobs and it can't consistently do either of them. I can usually check my balance without much hassle, but forget making payments—the primary reason I have this app.",2025-05-13,1
"The latest version of the citi mobile is a bit exhausting, i get locked out all the time, i tried opening a bank account it says access blocked I tried redeeming my reward says access blocked as well the latest app version should reviwed.",2025-05-12,1
very poor service for every main feature I try to use it says access blocked please this should be reviewed,2025-05-12,1
Unusable,2025-05-12,1
no human,2025-05-12,1
"WARNING !!! : I thought I would start a Citibank account to see how they would be. I deposited my first deposit, they somehow flagged the deposit as a scam and shut down the whole account with no explanation also voiding the check I deposited. The whole thing was a disaster from start to finish. do yourself a favor and stay with Capital One. edit: They shut my account then put the check in anyway and now I have to wait 30 to 60 days to get my money. read the reviews guys.",2025-05-12,1
Not sure yet,2025-05-12,1
cannot login on OPPO Reno12 F 5G colorOS 14.0. used to work great but is not working anymore. after I put credentials on login screen it restarts the application and goes back to screen. I deleted cache and app 3 times and installed it again but it's a consistent bug issue with after logging in.,2025-05-12,1
"terrible they decrease your limit out of the blue affecting my credit score negatively, I will never get another Citi card again, no other credit card company has done this to me",2025-05-11,1
Dunno why these apps feel the need to change the view layout of these apps. I have to scroll down now to pay my bill instead of just swiftly burning through the next buttons. You're not making anything better by adding steps. Obviously bots ramp up the score on these. Just read em. every single day has to reverify device. bs,2025-05-11,1
Horrible. Skips the log in and went straight to my card information.,2025-05-11,1
"I hate it, it's BS, and I will not be forced into using it!!!",2025-05-11,1
this app would be great if it let you make a payment! it just loads for ever and nothing!,2025-05-10,1
not user friendly. keeps demanding i review.,2025-05-10,1
So lagged... won't load any pages,2025-05-10,1
did not make this purchase 19.99 on my card.,2025-05-10,1
do not update it corrupts your app!!! delete app as soon as possible!!!,2025-05-09,1
suddenly my biometrics (fingerprint) login isn't working. I updated and even uninstalled and reinstalled and it still won't work. Please help,2025-05-09,1
Citi somehow manages to always provide the worst customer experience in the USA. They haven't failed to utterly disappoint me even once. congrats,2025-05-09,1
card payment doesn't work. keeps on loading forever. very annoying when you're trying to submit a payment before due date.,2025-05-09,1
"The Flex Spend plan is worthless, unless you like accumulating a balance on your Standard APR while they pay down more than the monthly principal on your Flex plan. Yes, they're ""just following the law"" which states that the highest interest balance must be paid first, so your recent purchases have to go past the grace period and you get hit with that interest before you can apply payment to it. Everything about banks is bull s#!t.",2025-05-09,1
not good,2025-05-09,1
"I hate this app solely because when I am waiting to chat with a human, the app keeps sending me notifications that there's a new message for me, except the new message is that I'm still in line waiting for a human. Then the chat will randomly, so when I restart the chat to speak with a person I'm at the back of the line. An absolutely terrible user experience.",2025-05-09,1
I can't even sign in on the app. I know it's not me because I can sign in online.,2025-05-08,1
"this app is basically unusable. so many areas of the app don't open, it just spins and then you can't go back or do anything but close the app. It's so bad that I'm considering getting rid of this bank all together.",2025-05-08,1
biometrics always resets...,2025-05-08,1
"App continuously gets stuck on a loading screen and times out anytime you try and click on anything. If all you have to do it check balances great, payments and anything else... good luck",2025-05-08,1
Your app is terrible. I have to reset a password every time I try to use it. And reenter my card information.,2025-05-08,1
"Complete garbage, doesn't work.",2025-05-08,1
"it's not working. can't pay you X6 days, and now im late. not happy.",2025-05-08,1
to much interest,2025-05-08,1
"Update: Finally deleted mobile app. Repeatedly experiencing endless buffering when I need to make a payment. Now resorting to using desktop version. It works well when it works but now and then, it will buffer endlessly and it's oddly when I'm trying to schedule payment. Update 1/4/25: Citibank is SUPER FAST responding but....I am back to seeing the endless buffering even after following their fix-it suggestions. And again, it's while I'm trying to make payment.",2025-05-07,1
It has crash on me a few times but all in all i love the citi app far better than the capital one app. I love that my costco rewards are viewable as well. edit: 05/07/25 - app still takes absolutely forever to load. when will they give an update to fix this. its getting to the point im having trouble paying my bill.,2025-05-07,1
never works,2025-05-07,1
doesn't allow me to make a payment. absolutely ridiculous.,2025-05-07,1
Only wish to use desktop. And that is not working with password. Phone too small & don't like the screen clicking. Go back to letting me use the mouse.,2025-05-07,1
Citi Bank is a great bank. The tellers are always so helpful and polite. Even on the phone with the same help. Been banking for 2 years almost 3 . I would not change banks. My money is secure. Thanks Citi Bank,2025-05-06,1
Had always been reliable up to the last month or so... Continuously Hangs up and wont do anything. Now in order to get to the travel booking site you have to go back into this trainwreck to get let in. Hopefully there is an update on the horizon 🙏,2025-05-05,1
I've had nothing but problems with Citi and this app. I can't make a payment to do anything with it but yet one day late they send me an old they send me a charge like $38 something like that because I was one day late then I could make a payment and you can't get ahold of these people.,2025-05-05,1
app not working can't pay my bill!!!,2025-05-05,1
"The app doesn't work well on Android. I'm thinking about putting the credit card on hold, cause using the Citi app really bothers me.",2025-05-05,1
05/2025 All month trying to sign on says choose PIN just spins and spins. Won't let me. 11/05/2024 Playstore updated. Now transaction details won't load. Fix it. It does what I need.,2025-05-04,1
Doesn't recognize store cards (Home Depot & Best Buy) like Synchrony Bank has. very annoying,2025-05-04,1
"Never works, frequently asks to update",2025-05-04,1
Biometric login is a lie and does not function.,2025-05-04,1
Nither the app nor the phone number work to activate a new card. Worst service ever. Do not advise getting credit through them.,2025-05-02,1
"this app is terrible. I can NEVER make payments and because of it, I have missed multiple payments. I have a perfect pay history except with Citi because of this app. PLEASE FIX THIS APP!",2025-05-02,1
nothing but lie and took my money and kept it. customer service did nothing but lie to me and refuse to send my money to me. Do not trust city with your money.,2025-05-02,1
takes forever to load,2025-05-01,1
"This app is basically unusable. It's slow and constantly locks up when your trying to look up history, pay a bill, or anything else. Makes me want to get rid of any Citibank account I own because they are incompetent.",2025-05-01,1
Will not let me download new Citi bank app and now im late,2025-05-01,1
not working well...long loading,2025-05-01,1
"citibank is by far the worst bank you can trust with your money. They have the WORST customer service I've ever encountered. Citibank froze all my accounts and gave me the biggest run around and have yet to explain to me what I did wrong they held my money for weeks putting me behind on rent, bills and even having to borrow money to feed my kids as I found out my accounts where on hold while grocery shopping. I figured I can go into a branch and close and they declined to do so. Horrible!",2025-04-30,1
"I've been costco member for over 20 years , this card charges me interest because I pay more than my previous balance!!!! called them , did not get anything but bull.. , very unhappy and disappointed.",2025-04-30,1
"can't ever make a payment via this app! just spins and spins and spins trying to load. this app is junk. Apparently whoever developed this, never uses Citibank to make a payment on the app - update - 04/29/25 still can't make a payment, the loading circle just spins. this is like month 4 of trying. Have to use my computer to make a payment.",2025-04-30,1
"On any loading screen ,app hangs and I need to restart the app, as long as the loading screen doesn't appear everything works fine. I started seeing this problem only in the last 6 months.",2025-04-30,1
sucks,2025-04-29,1
Not user friendly,2025-04-29,1
"I'm extremely dissatisfied with customer service and support. I received no reminders for my upcoming payment, Ironically, they efficiently reported the missed payment to the credit bureau. It's frustrating to see penalties prioritized over customer support. Until they address these issues, I advise caution and recommend exploring alternative options that prioritize customer satisfaction. One star from me.",2025-04-29,1
Sucks!!! It doesn't allow me to give additional payments probably to charge me the interest!! It's so frustrating!!,2025-04-29,1
it won't let me see my balance or pay my card,2025-04-28,1
"This app has not been working for the past few months. If I click on something it just gives me the circle of death and I can't back out of it... I have to restart the app. I've updated it, restarted my phone, and nothing seems to work.",2025-04-28,1
"This app has not worked for me since I downloaded it. I've tried removing and reinstalling. making sure it's updated. I've cleared the cache or any other advice. the app is forever ""loading"". luckily I can still pay thru the website, its just a pain I can't use the app.",2025-04-28,1
"Biometric unlock hadn't worked for days now, very inconvenient",2025-04-28,1
"So far so good I'm glad I took this step to help better my credit score 7/14/22 as of 04/27/25 i have been denied twice for credit limit increases . I apply for credit limit increases with each card I have all my other cards I get increases 6k, 3k. this Citi card is stuck at 1,100.00 limit . I have excellent credit history excellent, ontime payments, excellent credit score. please reconsider if you plan on getting this card to help your credit score. Do yourself a favor an get better cards.",2025-04-28,1
"Citibank app frustrates me as a frequent traveler and Amazon shopper. Pending transactions deduct instantly, but credits from hotel stays and returns aren't made available right away. Instead, Citibank waits until my account goes negative before applying credits, making me pay twice. Returns come back in small portions rather than full amounts. I'm still waiting on $800+ in credits for weeks. Now I transfer any credit to another bank immediately to avoid Citibank's double-dipping. Avoid this app",2025-04-27,1
good,2025-04-27,1
doesn't work!!!!!,2025-04-27,1
"Using this app blocked all access to my Citi account. I've spoken with nearly 30 Citi reps in the past 3 days, most who can't even speak English, and not one of them has solved my issue. I can't login to pay my bill, and this is going to destroy my credit rating. I am using the remaining balance of my account to hire an attorney to sue them. Avoid this app and Citi at all costs! You've been warned. EDIT: See below, Citi responded and they handle financial issues through X and Facebook. Avoid!",2025-04-26,1
I highly do not recommend. Citi Bank is a terrible company that I have closed my account and will never be do business with again. There are many more better options than Citi Bank!,2025-04-26,1
There's no point of contact like email or something for people overseas. I'm unable to log in nor reach out to anyone through email. No email to reply to its all non monitored. How come it's a one-way communication between me and the bank?! There's no live chat and can't find it anywhere.,2025-04-26,1
they changed your available balance way to often. I have had both increase and large decrease in credit as soon as I paid it to half way paid off they reduced to balance. I paid almost all the balance and they increased. then reduced. it's to unstable,2025-04-26,1
didn't know how bad it was til I switched,2025-04-26,1
"Screwed up login for app. can't do fingerprint anymore. if close keyboard on phone instead of pressing done, app closes. Make sure who you hire is based on quality to fix this. Don't lower standards like you did for this app",2025-04-26,1
"had to have a card reissued because I never received the first one. the app only has the old card information and there's no way to get around it with the new card number. I tried calling tech support but ""Cheryl"" answered with her heavy foreign accent that I could not understand so I had to end that call.",2025-04-25,1
biometrics always have issues,2025-04-25,1
"terrible app, often can't log in because it won't even load the prompt, it just sits there spinning. Seriously makes me reconsider banking with them. Fraud dept also is slow AF and you have to answer a call from a human hours after you've already paid for the thing with another card instead of just getting a text or push notification like my other banks do. I'd give it 0 stars if I could",2025-04-24,1
doesn't work,2025-04-24,1
poor experience slow at ach deposits very sad,2025-04-23,1
"I've gotten 2 notifications saying I have messages in the app, but when I open it, there is nothing there. I've added a payment account and gotten multiple messages from that bank saying it's connected, but the account isn't available to make payments in the app. This app is junk if you can't use it for anything.",2025-04-23,1
App never loads. just the spinning circle forever no matter what I do. I went back to the website.,2025-04-23,1
I don't feel that way anymore 😕,2025-04-23,1
"it is Torture to use this app. over half the time clicking Sign on locks the app with a circle of death. All functions are SLOW. Often there is a ""Try again later"" message. It has been awful for months.",2025-04-23,1
worked very well until the last 6 months or so and now it will only give me snapshots - i can't easily login to pay or view anything additional - it's stuck constantly loading...,2025-04-23,1
When I try to open this app it says I Must update it first ! It doesn't respond when i touch/select the name of the app that said i must update first nothing happens dead,2025-04-23,1
"Literally never works!! Because of this, either I forget about my payment and then get charged an arm and a leg for late fees, OR I need to remember find time to use the website, remember my log in information to make a timely payment.... Why even have an app if you as a company are just gonna make it not work?? This seems like a purposeful exploitation your consumers with ADHD. Thanks for the CC approval and promises of kickbacks, but why bother if you make it so hard to make payments?!?!",2025-04-22,1
"App gets stuck loading with the spinning wheel anytime I try to navigate through any tab or link. It's insanely bugged & broken and needs fixed. The app is worthless at this juncture. It should be taken off the app store until it's fixed. There are many other reviews like this one, and it seems the issues have yet to be mitigated . . .",2025-04-22,1
over the moon pissed at Citibank. worst customer service possible and I had had my account with them for over 10 years have never had a single late payment and have a Stellar credit score. I was just treated so poorly by customer service I will never use this company for anything ever again!!!,2025-04-22,1
too difficult to use,2025-04-22,1
can't load payment page,2025-04-22,1
"For at least the last month, the app keeps resetting where I have to completely log back in. Then I also have to set up my fingerprint or pin again, except that only sometimes goes through correctly. Other times, it fails to update and I have to do it all again. The app used to be completely fine and was easy to use, but now it's an extra annoyance just to check my statement as far as playing the will-it-won't-it log in properly game.",2025-04-22,1
"Any time I click something in the app, I get the spiral of death. The app has been virtually useless for about 4-6 months. Mobile banking is a must. I'm considering closing my account because I can't 'write things down for later when I'm in front of a computer'",2025-04-22,1
takes too long to load to do anything very very inconvenient if you need to make payments and things,2025-04-21,1
it's the least performant bank app. it opens quickly but when you click on any where it just spins. I am trying to make a payment for the last 20 minutes but it's just spinning. please fix it,2025-04-21,1
Been trying to update this app for months no luck,2025-04-20,1
your app isn't compatible with my phone..,2025-04-20,1
horrible,2025-04-20,1
"App stated that I neede to update, it doesn't work! I uninstalled and now it show ""will install soon"" What the heck is that?! I've been waiting for literally 2 weeks now and nothing! This is so annoying 😑",2025-04-20,1
"Wanted to use the app to manage my Home Depot store card (issued through Citi) and another store card I just opened. However, the app will not let me register the Home Depot card. All of my info is correct (card number, cvv, ssn), but it tells me something is wrong. Oh well.",2025-04-20,1
so very hard to log in. then the customer service wait. then the magic word... so vague you get locked out easily,2025-04-20,1
can't log in,2025-04-20,1
anytime you go to pay a bill or do something important it just freezes on you,2025-04-19,1
my info is spot on. why can't I pay mybill?,2025-04-19,1
I did not change to AUTOPAY. WHERE IS MY BILL IN THE MAIL?,2025-04-19,1
Fingerprint sign in is not working. It is turned on in settings. I open the app and it does not pop up. I tap the fingerprint icon on the login screen and I see a spinning wheel for a moment but nothing else happens. I tried turning it back off and on but it still doesn't work. I have 2FA turned on.,2025-04-19,1
"Won't work with Galaxy S8. They ""reviewed"" my issue. The app doesnt work with Galaxy S8.",2025-04-19,1
login issues,2025-04-19,1
not open easily all time problem,2025-04-19,1
crashes app after clicking anything.,2025-04-18,1
my account has been locked for 5 months now. Citi doesn't have employees with brains so every time I call and tell them my account is locked they tell me to clear my cookies. the app is garbage like the bank.,2025-04-18,1
I don't know what trail deposit your talking about but I put the information in to use make payment. I guess cancel the card. go somewhere else.,2025-04-18,1
I was using the app for over a year with no problems then I was cleaning up my phone and using the Samsung tool to uninstall and delete unwanted/unused items and apps and for some reason it included the Citibank app. When I went to download it again from the store it says my phone is not compatible with the app even though I was using it prior to the uninstall. absolutely ridiculous!,2025-04-18,1
not user friendly,2025-04-18,1
Does not work on pixel 8a ****** Update in April 2025. Still does not work on Pixel phones.,2025-04-18,1
"I just updated app, had forgotten password and it isn't letting me reset password. I have even uninstalled than reinstalled with no luck for it in allowing me to do so!",2025-04-18,1
Never works. I just sign in and it just spins forever. Not even sure why I try anymore. Such a poor reflection on the company to have an app that doesn't work,2025-04-18,1
this will not load,2025-04-18,1
"Click on anything, won't open just thinks about it.",2025-04-17,1
Too difficult to sign in,2025-04-17,1
miss information,2025-04-17,1
can't log in,2025-04-16,1
joke of a bank 829 credit score. over $2m cash/stock $1500 limit with citi 240k approx total credit card limit 1400 approx balance across ALL citi steals payments for about 10 days before applying to the joke of a credit limit. currently balance zero available 8.78 under $10. not a typo ALL payments cleared my checking account 5 or more days ago. what a joke.... Thanks for the very quick reply. unfortunately I've tried 6 times in 10 days. Even supervisor level don't speak English well enough.,2025-04-16,1
will not let me cancel the card,2025-04-16,1
not user friendly,2025-04-16,1
"The App is getting better, but still needs AI. I am going to upgrade the rate to 4 stars.",2025-04-16,1
does not work. can't get my statement??,2025-04-16,1
months issues loading,2025-04-16,1
"limits the amount of payments you can do a day. ended up owing interest because your app won't allow me to pay my balance off the same day, because I have money in more accounts. I'm getting frustrated with all your nickel and diming fees and interest on technicalities. looking at other options...",2025-04-16,1
this application is horrendous. it's costing me money because of the problems I've encountered. I added my savings to make a payment. made the payment and then it pulled from my checking. due to the issues in the application it's cost me 130$ because it won't stop. citi refuses to help as well. citi is still refusing to refund my money due to their warranty program. You are better off paying online. you have been warned.,2025-04-16,1
Not loading despite repeated attempts.,2025-04-15,1
"The app used to work great. Now anytime I try to make a payment or look at anything on the app, the circle of death appears. I can't do anything with the app. It's frustrating that a banking type app wouldn't work properly. Seriously, get it together. The amount of interest you charge should be plenty of money to fix your glitchy app!",2025-04-15,1
"biometric login has been broken on pixel 8a for a while now. Throws an error or just doesn't work. I click the fingerprint, nothing happens, click it again and hold where I think the finger print scanner on the screen is and nothing happens. Eventually a pop up comes up saying something like contact technical support. edit: Moving to one star after my interactions with support. They just keep kicking the can.",2025-04-15,1
"Horrible experience, my phone is not outdated or anything, i don't understand why the app is so slow and does not let me see statements or any of my credit card i been months having to pay the credit card through my computer. Urgently fix this please. I been giving time to see if it's fixed but it's been months of the same thing.",2025-04-15,1
this app is terrible. it's so slow it's unusable. the website is just as slow.,2025-04-15,1
Once you use your card a lot. They lower your credit limit which I don't understand because I've paid my bill on time every time. But use it a lot and because I use it a lot. Say have lower my limit. Why give credit limits for us to use? And then we use them and you know with them!,2025-04-15,1
app does not work,2025-04-15,1
Very buggy...I can't log on unless I give more permissions?! Since when? Update: A weird message I hadn't seen before wanted me to give Google Play access to my files on my phone? Felt like I was being hacked and unable to log in at all; ended uninstalling and installing the app. The odd message disappeared. Please make sure your app is safe and wasn't hacked yesterday.,2025-04-15,1
"this is a predatory bank, it's almost impossible to pay a credit card through the app or website. I think everything is messed up in purpose to charge us late fees and mess up our credit, when my auto-pay doesn't go through they give me a short call just to pretend they tried to reach me. I have 2 cards one Macys, and the other best buy... both of them are the same ridiculous unresponsive software. Citi should be responsible for this scamming scheme",2025-04-15,1
will not open or process,2025-04-14,1
Customer service is terrible! They randomly locked me out of my account and they make you jump through so many useless hoops over the phone just to be able to unlock.,2025-04-14,1
"Citibank blocked my account for no reason again!!! Citibank has the worst customer service ever. I see why Citibank has a F+ rating. Do not trust this bank! The fraud department is only open during the week and they don't not unblocking your after verifying your identity. Citibank will tell you to wait 24 hours. OMG. Stay away from this bank, fraudster",2025-04-14,1
The biometrics don't work. In fact it just doesn't show up anymore as an option when I launch the app even though I have it turned on in the settings. The customer support number for online banking just wants to read off my account balance and is useless in trying to solve this issue.,2025-04-14,1
my card is being mailed to me. How can I track my card coming in the mail?,2025-04-14,1
takes me over 5 mins to log in every time,2025-04-13,1
This app takes the record for the worst app from any fortune 500 company. Complete and utter trash. I have to log into the website to do basic things. Useless and only good for looking at your balance.,2025-04-13,1
yuck,2025-04-13,1
making a payment of the app is impossible,2025-04-13,1
"Just downloaded it, it's useless. I had to go to my computer to create the login, it hung every time. After establishing my bona fides, I came back and found it only shows my the first page and fails to go anywhere else. Whoever is in charge of this app needs to learn programming, a two year old with an etch-A-sketch would be more accessible. Edit: using Samsung Galaxy Note 5. Re-edit: Answer: android 14, OS 6.1.1",2025-04-13,1
up dating every week is BS,2025-04-13,1
this is the worse bank I have ever dealt with you can't even anyone that speaks understandable English,2025-04-12,1
Easy to use,2025-04-12,1
actually the worst bank ever thats why so many people have problems with it. they closed my account down because they said I made a small check deposit of $4!! True story! now my account is closed! STAY AWAY,2025-04-12,1
"This app used to be really nice, but now it freezes when I try to make a payment or view any details of my account. I have to use the desktop site now to make a payment, so the app is pretty much useless beyond seeing the current balance.",2025-04-11,1
"Again!? Too many updates!!useless updates, uses too much of my memory MB, time to pay off the card and find a better app with less updates! Citi, More is not always better , it's just more!! !!!",2025-04-11,1
Freezes when trying to make payment or sign on. Have to call second time this month to make my payment. Extremely annoying and inconvenient.,2025-04-11,1
biometrics don't work & major delay on fraud alert.,2025-04-11,1
dont like to keep updating,2025-04-11,1
App is very buggy. Very hard to use. Hard to set up biometrics. Hard to change password. Won't let you save your password anywhere so you can get back into the account without resetting your password if you forget it. Very unuser friendly,2025-04-11,1
the worst bank you can join. they are actually scammers,2025-04-11,1
"Since few months ago, my Biometric login was suddenly unenrolled, and when I tried to enroll it back, ""Something went wrong"", great app 😆",2025-04-10,1
can't even use my card,2025-04-10,1
"I am new to Citi Bank and installed their mobile app and it freezes 90% of the time when navigating from the home page, 90% of the time you'll get a spinning page. I have reinstalled the app a few times and restarted my cell as part of the process to no avail...",2025-04-10,1
too much ads!!!!,2025-04-10,1
"Changed my previous 5 star rating to 1, but I'd give zero stars if I could. Citi Visa raised interest rates by 4% with the only explanation that they were doing this to all Costco Visa card products. My credit score is exceptional, and I always pay on time. This is unacceptable. I hope Costco changes credit cards so their customers get the great service they usually expect. I will be canceling my Citi Visa",2025-04-10,1
"it worked great i was able do mobile deposit. I was able talk to a live person. that all changed. I have the same checks signed by the same person no longer can I deposit, and no longer can I ask a human being why. I will be switching banks due to it.",2025-04-10,1
"I was charged 75 dollars for buying two sodas while in the VA hospital. what a rip off, closed the account ASAP",2025-04-09,1
"Careful because they use bait and switch techniques. Approximately 1 month ago (Mid march) we were offered zero interest until the end of October 2025. Click a button on the app to activate. We called Citi customer service to confirm the promotion and were told it went through. Today, April 9th, I was reviewing the app, and the zero percent did not show up. We called customer service again and were told it didn't go through after making a major purchase. Don't trust them!",2025-04-09,1
The feedback request prevents me from going back to my account. I'm going to have to close it and log back in. Very annoying. The rest of the app is fine but you failed on this one.,2025-04-09,1
this app is horrible and youll try to charge me a late fee,2025-04-09,1
I haven't even got the Dam App open yet.,2025-04-08,1
click on any of the settings and it is just a constant loading wheel. This app is almost completely useless...,2025-04-08,1
This app is now going down hill. Each update makes it harder to login or manage your account. This app used to be good but now it takes 20min to login if it login at all. Hopefully they can turn this ship around. On a P9P.,2025-04-08,1
worst software ever,2025-04-08,1
I can't register my new Costco Citi Visa. I am no longer the primary. I am now the authorized secondary after my husband's new care. I activated my card but now can't see what my balances are or how much I spent or ANYTHING!,2025-04-07,1
"the app won't allow me to officially register. it keeps asking me for a secure word. when I enter one, it says it incorrect.",2025-04-07,1
"Bit slow. But once in...works perfectly. Edit 3/14/25 : Changing from four to ONE star. The response on this app has become RIDICULOUSLY slow. Surprising coming from such a HUGE company. If CITI can't manage a simple app, not sure how they will handle one's investments. Update 4/7/2025 : Closing my accounts(checking and 2 CCs) and going back to Chase. I travel all the time and I can't afford to have such a USELESS banking app. On the computer, everything is great.",2025-04-07,1
Never worķed correctly. Would not let me open or update.,2025-04-07,1
I can't update it to my phone anymore.,2025-04-07,1
"when I try to log in, it just stalls out",2025-04-07,1
"Does not display correctly the scheduled payments. Does not inform when a duplicate payment is made. When a check is cashed it can overdraw the account, but if it is a scheduled payment it won't. very weird. no option to stop a bill payment after it is made or to dispute it.",2025-04-07,1
For months now the app is basically useless. I can almost never navigate from more than the main login view. As soon as I click on anything the app just shows the circle of death and never navigates to what I've clicked on. Very inconvenient when I'm not in front of my laptop to execute the action. Please get the bugs worked out so I don't have to leave Citi.,2025-04-06,1
"Don't do it. If you are out of your home State, your charges will be declined and they will not help you. Disappointed after 3 years.",2025-04-05,1
