Review,Date,Stars
Locks my account every time I use it.,2025-01-29,1
"It won't let me enroll, worthless!",2025-01-29,1
I went to log into my account and it tells me that I'm locked out of it. I recently left another bank to come back to citizens and this happens. If they keep this up I'm leaving them and joining another bank. I can't afford this foolishness.,2025-01-29,1
BEWARE! I can't login after creating an account. My account can't be found by the bank's customer support and my bank I used to fund my new account was charged twice.,2025-01-29,1
sucks,2025-01-29,1
awful service,2025-01-28,1
Everytime I make a payment my card gets shut off and when I try to fix it the app malfunctions its rare for the app to work anyway I'll be switching banks soon,2025-01-28,1
This app is easy to use for simple stuff but when I actually had an issue I got no help at all. 15 years with cb and I'm about to leave.,2025-01-28,1
Always crashes. Never recognize biometrics and will force you to change your password even after you tried the correct password. Just locks you out.,2025-01-28,1
The app and website are so glitchy and is horrible to use. Please hire a better designer that knows what they're doing.,2025-01-28,1
Can barely log into the app always says account incessisable 95% of the time this app suck then they send messages wanting excellent reviews 😂🤣🤣😂 always under maintenance 🙄 you get zero stars,2025-01-28,1
Says a lot about a bank that refuses to maintain their app so their customers can pay on time and avoid late fees.,2025-01-27,1
Horrible never loads please fix update your app can never get into account keeps circling saying we're getting your account,2025-01-27,1
Horrible app. Keeps you in an endless loop of logging in and it automatically logs you out. Will now need to switch banks. Pathetic app,2025-01-27,1
Their website and app are constantly down. I've had so many times when I'm trying to login and it's always something going on. I've never had this issue with chase app or their website.,2025-01-27,1
"This app always have glitches, something is always going on with it. Hate it!",2025-01-27,1
Cannot load any type of documents or statements.,2025-01-25,1
"Website works great. Can't log into the app even though I've carefully confirmed user/password multiple times. No way to chat with them and ""contact us"" links don't actually take you anywhere to do so. If you want a bank with a good mobile app, I'd keep looking. If you're OK with checking in on PC then they could work out well. UPDATE I'm moving all my money out of this bank. There's too many other banks that have a functioning mobile app and I've given them a year or two.",2025-01-25,1
Absolutely trash,2025-01-25,1
"This app is incredibly non user friendly. I often have to go to the web browser, which still has its own issues, in order to do basic functions. When trying to make a payment, it doesn't show my accounts to pay from but on the browser it will... I've had nothing but bad experiences with the app for years.",2025-01-24,1
"This app sucks, can't look at statements or tax documents. Says no eligible accounts for documents and no tax forms yet (account is almost 5 years old now) If you go into your account and try to look at the documents there, nothing happens when you click on them. Can't log into mobile website either, just says""error, trying again will fix it or come back later"" but doesn't. Only way for me to get to the documents are to go to a computer and log in.",2025-01-23,1
App makes you reset password Everytime it closes(not even log out). You can sometimes bypass by clear storage and cache and login with login and password. Don't use fingerprint.,2025-01-21,1
Worst bank ever. Made an account and deposited a check. I have waited a week already and now they are telling me it will not clear until the end of the month. I strongly advise everyone to not use this bank,2025-01-21,1
It often doesn't allow me to sign in on the app. I have to go to my computer to see my balance and other information. There is a serious problem with this app.,2025-01-21,1
The app doesn't work half the time and they closed every branch within 45 miles of me.,2025-01-21,1
This app needs an update cat do half of the s stuff I need to do going online is 100% better,2025-01-18,1
Your app and website absolutely fail most of the time simply because of the login issues I have. I always seem to have to call to get my password fixed and 2 minutes later after hanging up my login info still has errors from your own system failure! Same goes for your website too!,2025-01-17,1
"If I could give this app 0 stars, I would... it's a glorified browser that never works, and quite frankly, it is dangerous to the consumer. If there was an emergency where I needed to transfer or access my money, the hoops they make you jump through are ridiculous when the app decides it doesn't want to work (which is every time). PASSWORD RECOVERY DOES NOT EXIST ON THIS ""APP""",2025-01-17,1
"Completely trash, have to make password a thousand times and it never enters actual login page.",2025-01-16,1
Won't let me login most of the time. Worthless,2025-01-16,1
"ABSOLUTE RUBBISH. Mobile deposit NEVER works, lying the number are ""illegible"" at the bottom of the screen. Complete dumpster fire. OVER FOUR YEARS HAVE PASSED AND THEY STILL NEVER FIX ANYTHING. DO NOT RECOMMEND WHATSOEVER. PATHETIC.",2025-01-15,1
App is AWFUL !!?,2025-01-14,1
Why is your app always broken.,2025-01-13,1
I can't take any action from the app with my account. All I can do is view my account. I have a line of credit and I can't access the line of credit from the account and I also can't pay down the balance either. Honestly I would've chosen a different lender if I knew this would've been the experience,2025-01-13,1
I was illegaly charged by a company after they were supposed to be blocked from processing a payment from me. Then told I was gonna receive a credit which I never received. Was told they would cancel my debit card and issue a new one so I can't be charged again by this company. I was told for the inconvenience they were gonna waive the express shipping fee for the new card. Next day I see a $12 emergency card fee on my account. I record my phone calls so i have him lying saved.,2025-01-03,1
Need updated,2025-01-03,1
"The most annoying app. Any time you need to change pages to look at something you'll have to verify via text, even after it says you won't need to verify again. Every single time, I have to have them text me a code, can't just log in like it says. So it lies and makes you have to call to get some number they tell you won't need every time... But rest assured, you will have to waste your time calling and texting every...single...time. I hate it",2025-01-02,1
Terrible!! Can't get to account if all information is 100% correct on the app..,2025-01-01,1
The app doesn't show line of credit details. And now online version won't allow me to log in ever. Even after multiple calls with technical support. I am about to close my account. This is frustrating if you can bank virtually.,2025-01-01,1
"Works fine on mobile data, but takes up to 10 minutes to start or log in on wifi Not impressed",2025-01-01,1
Citizens bank does not have their customers back when scammed. I was charged illegaly 2 days into a 7 day free trail. Put a dispute in with screenshots of everything possible to prove I was done wrong. I never got my $15 back. I was charged again $15 from the same company which i have no account with. I canceled my free trial and had no account. Now I'm $30 out and citizens bank has done nothing. I had to file a claim with the better business bureau. I am now closing my account with citizens,2024-12-30,1
"Thus app sucks, every other day it's asking me to identify myself and blah blah blah I would recommend this app to anyone or recommend even having a citizens account, I switched banks and I'm way better off for it",2024-12-24,1
"Citizen Bank keep stealing my money, i'm tired now I'm gonna report this to the police, biggest problem not 1$ but 200 and more than that",2024-12-23,1
Repeatedly makes me reset my password and locks my account.,2024-12-22,1
"Can't rate it 0 Stars, so 1 Star it is.",2024-12-20,1
Opened a checking and savings recently. I can log into my account on a computer but the app says account isn't found. Very inconvenient. Lots of other reviews saying the same. Fix your app citizens bank.,2024-12-19,1
App works great on ios. Blows bbc on android,2024-12-17,1
"No ability doing what I'm supposed to do, and it takes you back to where you put the information that keeps locking you out",2024-12-17,1
"Since I have done the update on my phone, log in fails! If I can't get in on my laptop, it's big trouble. 😤",2024-12-16,1
App & Bank keep the app in an unbalanced state to continue to over charge overdraft fees to customers. check all negative reviews to confirm this reality! Peace of mind is an illusion they want you to feel assured while they sneak in multiple fees. Notifications are not accurate as well so BEWARE OF CITIZENS BANK & THE WAY THEY CONDUCT BUSINESS! Dissatisfied Customer! On multiple levels,2024-12-12,1
"The worst bank ever exists should be out of business scamming people erroderating their words I was so wrong about the four star review no one should ever and never sign up with them especially when ATMs rob your money like really come on like I wish they are out of business and I was step on toes like saying"" don't sign with them you they will hustle you straight dirt bag move that is low and that messed up the business for banks that make you all look bad and I have a lot of problems years ago",2024-12-10,1
Worst bank ever. Don't even think about opening an account at this bank.,2024-12-10,1
"No longer connected to my Citizens Bank mortgage account, which is a downgrade. The app also loses my password every month or so.",2024-12-09,1
Absolutely horrible bank app. Can never transfer funds once my check hits because it's constantly under maintenance almost every night. ridiculous.,2024-12-07,1
WORST BANK EVER. THEY LET YOU OPEN AN ACCOUNT EVEN DEPOSIT A CHECK. THEY EVEN CLEARED A QUARTER OF THE CHECK. THEN FOR NO REASON THEY DECIDE TO CLOSE YOUR ACCOUNT. NOW YOU HAVE TO GO TO THE BANK TO ARGUE BECAUSE THEY STILL HAVE THREE QUARTERS OF THE CHECK. THEY WITHHOLD FROM YOU.,2024-12-05,1
Horrible experience always upgrading,2024-12-03,1
"App stopped working, refuses to let me change my password.",2024-12-02,1
Worst app and bank ever. If I was rich they would be kissing my butt to make sure the app works. Since I'm not they don't care about me. I'm an US citizen living in Europe. It does not work unless I pay for a VPN service to connect. Even then the app is awful. I changed from 2 stars to 1 star. I can't enter my Hungarian account number. I had to bother my 84 year old mother. Every time I sign in. It wants to call the US landline for a code. This is the worst app ever.,2024-11-28,1
"Good job, now I cant use the app at all anymore. You require an update to the app, and dont let me login or use it if I dont update. Here's the issue- I CANT UPDATE IT BECAUSE YOU DECIDED TO STOP ALLOWING ANYBODY ON 8.0 OREO FROM USING IT. I guess I'll just move to a bank that doesnt discriminate based on an OS version. Insane.",2024-11-27,1
"Citizen's banking is the worst banking experience I've ever had, im removing all my accounts and assets from here. Beware with citizens your transactions are NOT instant and payments aren't reflected in the same day even though other banking apps like bank of america or Huntington are instant and show when a bill was paid and reflects the amount you actually have.",2024-11-27,1
Can't make a payment on a loan through their own app. Cause their website stop letting me log in.,2024-11-26,1
Won't open,2024-11-26,1
Your app sucks Everytime I log in on the app it wants to verify that's it's me which is ok other than it doesn't send text messages and it calls my phone with no ring heard and leaves a voicemail that's 6 seconds long and only says please hang up. It does not allow or offer verification code to be sent thru email like the web site does . I'm getting really tired of calling customer service and having to speak or try to understand someone that doesn't speak English. I'mAbout ready to change banks,2024-11-23,1
You should be a good experience but they took all the banks in my area out there's no way I can get to a bank even on a bus line I'm handicapped my wife handicapped and we have no way to get around,2024-11-23,1
The username and password never works no matter how many times I reset it.,2024-11-20,1
Just stopped working. Cannot reinstall.,2024-11-19,1
Nothing has changed. Still dealing with the same issue. It doesn't accurately reflect what is in my account. Takes forever to load account information when logged in. Just extremely frustrating. This app sucks. Im sooooooo tired of you guys. May be time to switch.,2024-11-15,1
Hate this app and bank with a passion. You will rarely have access to your money with the number of times you'll get locked out of your account.its worthless. Overdraft fees are criminal,2024-11-14,1
I'm very upset this new app will not let me download it to my phone. I have a Samsung android. It's telling me it's not compatible with my cell phone. Now I don't have any app to use with your bank. 🤦‍♂️,2024-11-13,1
I tried from 730am-230pm to try an get help w the wire transfer. I did a few a month prior. The site kept telling me try again later..... An I needed and tried to get this done all day. Client service kept saying go to a branch or delete the app an the reinstall it. I did 5 times. Did not work. They said there should be a PIN number they gave you know there is no pin number this is ridiculous I have never in all my life for the 11 years that I have had this account been so dissatisfied.,2024-11-13,1
It never takes my password and never let's me reset it,2024-11-13,1
Everytime I try logging in I get an error saying my account is inaccessible,2024-11-12,1
"App suddenly won't work due to inability to update, this is why phones suck, they want you to buy an endless supply of phones when the current one works fine Citizens sucks anyway, this makes them suck more.",2024-11-11,1
Garbage just like your bank. Love that it tells me the check cleared but when I go to use said money it gets declined. I expect the app to not lie to me,2024-11-09,1
Can't use this app anymore due to my phone is to old. This sucks that you expect us to buy new phones to use your app. At least let us use the old app ...,2024-11-06,1
Unable to perform any transactions because the app crashes back to the login screen whenever an action is initiated.,2024-11-05,1
Update no longer compatible with my phone!,2024-11-04,1
How is it I have using app for 5 or more years. Get an update notice now it is not compatable with my phone,2024-11-04,1
Citizens Bank changes with no warning and now I can't get it all. YOU SUCK!,2024-11-03,1
"Great app, works perfectly. UPDATE 8/22/2024 This app requires constant updates. It's tiresome. I understand that security features are updated a lot but this app requires an update EVERY TIME I open it just to log in and perform banking interactions. UPDATE 10/31/2024 Useless app, it is now incompatible with my phone. I can't install the app on my fire tablet either. I am disabled and I relied on this able to remotely deposit checks. I have problems walking. I am changing banks because of this.",2024-11-02,1
Freezes,2024-11-01,1
"I get up one day and I can not check my banking account, My phone did not become obsolete, you made it obsolete, with no warning, thanks a lot citizens.",2024-11-01,1
Can not usecany more too many updates,2024-10-31,1
No funciona no me deja entrar a ver mi cuenta sigue repitiendo que tengo que instalar,2024-10-31,1
Can't install on my phone!@,2024-10-31,1
Out of nowhere this app says it can't work on my phone. I've been using it for years and now I can't.,2024-10-31,1
not compatible anymore?,2024-10-30,1
"I used to be able to make a mobile deposit. Now, eash time I indicate the account, the app will add a 0 to my deposit amount making it higher than the allowed daily deposit. Last month I was told it was something they knew about and were working on. What's the excuse this month? This is not a difficult program line. Please get this right so I can trust that my money is getting where it needs to go, on time.",2024-10-29,1
"First off this bank is terrible don't do business with them. They do not care about their customers only making money in any possible way. Second, this app is stuck in the early 2000s. No biometrics (WAY more secure), blocks password managers from auto inputs (even googles API). If your bank doesn't support modern login techniques, leave them. Sadly I am stuck till interest rates drop and I can refinance away from this terrible company.",2024-10-28,1
Having a hard time loading my app on my phone to get to my account,2024-10-28,1
